"SKN","Station.Name","Observer","Network","Island","ELEV.m.","LAT","LON","NCEI.id","NWS.id","NESDIS.id","SCAN.id","SMART_NODE_RF.id","X2021.11.01","X2021.11.02","X2021.11.03","X2021.11.04","X2021.11.05","X2021.11.06","X2021.11.07","X2021.11.08","X2021.11.09","X2021.11.10","X2021.11.11","X2021.11.12","X2021.11.13","X2021.11.14","X2021.11.15","X2021.11.16","X2021.11.17","X2021.11.18","X2021.11.19","X2021.11.20","X2021.11.21","X2021.11.22","X2021.11.23","X2021.11.24","X2021.11.25","X2021.11.26","X2021.11.27","X2021.11.28","X2021.11.29","X2021.11.30"
386.6,"Wailuku","NWS","HydroNet-UaNet","MA",146.9136,20.8831005,-156.5124,NA,"WUKH1","9321D776",NA,NA,1.01599999999962,0,0,0,0,0,0.508000000000266,0,0,0,0,0,0,1.77799999999979,0,0,0,0,0,0,0,0.25400000000036,0,0,0,0,3.04799999999977,3.30200000000013,6.34999999999991,0
426.6,"Pukalani","NWS","HydroNet-UaNet","MA",495.9096,20.8355007,-156.3307,NA,"PUKH1","15D2B52E",NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,2.28599999999994,0,0,0,0,0,0,0,0,0,0,0,0,0,3.81000000000017,9.65199999999982,0
489,"Haiku","NWS","HydroNet-UaNet","MA",99.3648,20.9288998,-156.3225,"USC00510822","AIKH1","50A30568",NA,NA,0,0,0,3.048,0.508000000000038,0,0,0,0,0,0,2.28599999999994,0,1.2700000000001,0,0,0,0,0,0,0,6.85799999999995,0,0,0.508000000000038,1.01599999999996,0.254000000000019,1.77800000000002,13.716,6.34999999999991
499.9,"KANELOA","RAWS","RAWS","KO",248.412,20.52222222,-156.5658333,"USR0000HKAN","KAOH1","32793370",NA,NA,0,0,0,0,0,0,0,0,0,0,0,0.254,0,0.508,0.254,0,4.318,1.016,0,0,0,0,0,0,0,0,0,0,0,0
536.5,"Kaunakakai Mauka","MOLOKAI GEN HOSP","HydroNet-UaNet","MO",28.3464,21.0946007,-157.0174,NA,"KACH1","50A0F2E2",NA,NA,0,1.01599999999996,0,0,0,0,0,0,0,0,0,0,0,1.01599999999996,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,2.032,0
538,"MOLOKAI 1","RAWS","RAWS","MO",833.0184,21.115,-156.9475,"USR0000HMLK","MLKH1","487016AC",NA,NA,3.30199999999991,3.80999999999995,0.508000000000152,0.253999999999905,0,0,0,0,0,0,0,0,0,1.2700000000001,0,0,0,0,0,0,0,0,0,0,0,0,1.77800000000002,3.04799999999989,13.716,1.01599999999996
541.2,"Puu ALII WEST","Puu ALII WEST","RAWS","MO",1159.764,21.14083333,-156.9022222,NA,"PAFH1","32D6062E",NA,NA,NA,15.7480000000003,3.81000000000017,6.60399999999959,0.508000000000266,1.52399999999966,0,0,0,0,0,0.762000000000171,0,1.27000000000021,0,0,4.31799999999976,7.11200000000008,0,0,0,8.63599999999997,1.0160000000003,0,0.253999999999678,0,3.81000000000017,13.9699999999998,12.7,9.65199999999982
679,"LANAI 1","RAWS","RAWS","LA",387.096,20.87333333,-157.0063889,"USR0000HLAN","LNIH1","48702336",NA,NA,1.26999999999995,0,0,0,0,0,0,0,0,0,0,0,0,1.27000000000004,4.57199999999997,0.254000000000019,0,0,0,0,0,2.286,0,0,0,0,0.507999999999981,4.06399999999996,0,0.508000000000038
721.4,"Palolo Fire Stn","NWS","HydroNet-UaNet","OA",59.436,21.2996006,-157.7944,"USC00517662","PFSH1","19014414",NA,NA,0,0.507999999999811,2.28600000000006,1.26999999999998,0.507999999999811,0,0,0.25400000000036,0,0.253999999999905,0,0,0,5.58799999999974,0,7.36600000000044,0,0,0,0,0,2.79399999999987,0.253999999999905,0,0,0,4.68436310978571,7.61999999999989,3.04799999999977,8.88999999999987
723.8,"Niu Valley","NWS","HydroNet-UaNet","OA",19.812,21.2896996,-157.7332,"USC00516865","NIUH1","1900D38C",NA,NA,0,0,1.2700000000001,0.762000000000057,0.507999999999925,0.254000000000133,0,0.507999999999925,0,0.253999999999905,0,0,0,8.63600000000008,0,0,0,0.253999999999905,0,0,0,4.572,0,0,0,0,6.85800000000017,6.09599999999978,1.01600000000019,2.28599999999994
724.21,"Kamehame","NWS","HydroNet-UaNet","OA",242.316,21.3085995,-157.6791,NA,"KMHH1","190046EE",NA,NA,0,0,1.77799999999979,0,0.253999999999905,0,0,0.253999999999905,0,0.253999999999905,0,0,0,7.87400000000025,0.762000000000171,3.30199999999968,0,1.77800000000025,0,0,0,2.03200000000015,0,0,0,0,1.01599999999962,3.55600000000004,0.253999999999905,1.01600000000008
728.2,"PALEHUA","RAWS","RAWS","OA",722.376,21.385,-158.1041667,NA,"PLHH1","4870F55E",NA,NA,0,8.63599999999997,0.508000000000038,0.507999999999925,1.52400000000011,0,1.01599999999996,0.253999999999905,0,0,0.254000000000133,0,0,0.254000000000019,0.507999999999925,0,0,0.254000000000019,0.254000000000019,0,0.253999999999905,0,0.254000000000019,0,0.254000000000133,0,1.77799999999991,2.03200000000004,2.79399999999998,0
734.5,"HONOULIULI STREAM TRIBUTARY NEAR WAIPAHU 4WNW","NWS","STATE","OA",195.72,21.4019,-158.067,NA,"HOUH1","DD7ED01C",NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA
742.4,"HONOULIULI PHB","FWS","RAWS","OA",1.524,21.35666667,-158.0205556,NA,"HOFH1","327BF39A",NA,NA,0,3.04799999999977,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.762000000000171,0.508000000000266,0
752.6,"WAIAWA PHB","FWS","RAWS","OA",1.524,21.38694444,-157.9811111,NA,"WWFH1","3274C092",NA,NA,0,4.36815330193097,0.160536160573145,0.16053616057311,0,0,0.254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.762,1.27,1.016
772.5,"Moanalua Stream","USGS","HydroNet-UaNet","OA",72.2376,21.3736,-157.8801,"USC00516400","MOAH1","1900B66A",NA,NA,0,0.778190241495279,3.53606980456667,2.47425486030726,0.807153901540215,0.633957096792004,0.515565769901741,0.512736505430708,0,0.115562062419003,0.508,0,0,0.254,0,0,0,0,0,0,0,18.288,1.016,0,0,0,2.54,4.064,6.096,14.478
782.3,"Nuuanu Upper","NWS","HydroNet-UaNet","OA",248.412,21.3502007,-157.8184,"USC00516938","NUUH1","156097FE",NA,NA,0,1.26999999999998,6.096,6.096,1.77800000000002,2.79399999999987,2.03200000000015,1.26999999999998,0,0,0,0,0,1.77800000000002,0,0.508000000000038,0.253999999999905,1.77800000000002,0,0,0,23.6485695048106,4.31800000000021,0,1.77800000000002,0,11.9379999999999,12.4459999999999,2.03200000000015,15.0798870059616
785.11,"WAIHI STREAM NEAR HONOLULU 3NE","USGS","USGS","OA",108,21.3283,-157.801,NA,"WISH1","16EA459A",NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0,0,NA,NA,0,NA
787.2,"Maunawili","NWS","HydroNet-UaNet","OA",127.1016,21.3509998,-157.7668,NA,"MAUH1","19007374",NA,NA,0,13.97,5.58800000000019,2.28599999999983,2.79399999999987,2.03200000000015,1.77800000000002,2.03199999999993,0,0,0,0,0,4.57200000000034,1.01599999999962,12.4459999999999,0,1.0160000000003,0,0,0.507999999999811,22.0980000000002,1.77799999999979,0,0.508000000000266,0,10.414,6.85799999999972,1.0160000000003,4.06399999999985
788.2,"St Stephens Seminary","NWS","HydroNet-UaNet","OA",142.9512,21.3666992,-157.7786,NA,"STVH1","19005598",NA,NA,0,4.06399999999996,2.79400000000004,4.572,0.762,1.524,1.77800000000002,0.507999999999981,0,0,0,0,0,2.03199999999998,0,10.414,1.77800000000002,5.334,0,0,0.762,13.462,2.03199999999998,0,0,0,6.096,11.176,0,4.06400000000002
790.11,"Olomana Fire Stn","NWS","HydroNet-UaNet","OA",45.1104,21.3777008,-157.7507,"USC00517052","OFSH1","19011468",NA,NA,0,5.33399999999995,1.2700000000001,2.53999999999996,0.508000000000038,0.507999999999925,0.254000000000133,0.507999999999925,0,0,0,0,0,1.26999999999998,1.26999999999998,7.87400000000002,0.254000000000019,0,0,0,0,3.55599999999993,0,0,0,0,8.38200000000006,6.096,0.254000000000019,3.048
793.2,"BELLOWS AFS AT WAIMANALO","NWS","STATE","OA",6.66,21.3667,-157.717,NA,"BELH1","B14036D2",NA,NA,0,0.253999999999998,0,0.254000000000005,0.762,0.253999999999998,0,0,0,0,0,0,0,3.556,0,3.81,0,0,0,0,0,1.01600000000001,0,0,0,0,0,0,0,0
795.3,"Waimanalo Nonokio","NWS","HydroNet-UaNet","OA",20.1168,21.3356991,-157.7116,NA,"WMLH1","224185AC",NA,NA,0,0,1.77800000000001,0,0.254000000000005,0.762,0,0.253999999999991,0.254000000000005,0,0,0,0,4.06399999999999,0.254000000000005,4.82600000000001,0,0,0,0,0,1.52399999999999,0,0,0,0,2.032,3.81000000000002,0.507999999999981,3.55600000000001
801.2,"WAIANAE BOAT HARBOR","NWS","STATE","OA",4.25,21.4503,-158.184,NA,"WBHH1","15D13434",NA,NA,0,16.5099999999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
803.2,"WAIANAE VALLEY","RAWS","RAWS","OA",291.6936,21.48055556,-158.1552778,"USR0000HWVA","WNVH1","487005DA",NA,NA,0.254000000000019,2.03200000000004,0,0,0.253999999999905,0,0,0,0,0,0,0,0,0,1.01599999999996,0,0,0,0,0,0,0.508000000000152,0,0,0,0,1.26999999999987,1.52400000000011,4.31799999999987,0
804,"Lualualei","US VY","HydroNet-UaNet","OA",35.9664,21.4211006,-158.1352,"USC00515647","LUAH1","8170406C",NA,NA,0,5.58799999999999,1.52400000000003,1.01599999999999,0,0,0,0,0,0,0,0,0,1.524,0,0,0,0,0,0,0,7.874,0,0,0,0,0.254000000000019,3.80999999999997,6.858,0.762
810.1,"WHEELER ARMY AIR FIELD 810.1","COOP","NWS","OA",255,21.48722,-158.02806,"USW00022508","WAFH1","B14101B2",NA,NA,0,5.33399999999983,0.762000000000171,1.52399999999989,3.04800000000023,0.253999999999905,1.26999999999998,0.253999999999905,0,0,0,0,0,0,4.31799999999976,0.508000000000266,0,0,0,0,0,1.77799999999979,2.53999999999996,0,0,0,2.03200000000061,0.507999999999811,13.7159999999999,0.761999999999716
828,"SCHOFIELD EAST","RAWS","RAWS","OA",381,21.49944444,-157.9933333,"USR0000HSCH","SCEH1","325AB384",NA,NA,0,7.61999999999989,10.6680000000001,3.55600000000004,3.30199999999968,2.28600000000051,1.77799999999979,0.253999999999905,0,0,0,0,0,0,2.03200000000015,9.39800000000014,0,0,0,0,0,5.58799999999974,1.77800000000025,0,0,0,1.26999999999998,3.80999999999995,20.0659999999998,4.31800000000021
