"SKN","Station.Name","Observer","Network","Island","ELEV.m.","LAT","LON","NCEI.id","NWS.id","NESDIS.id","SCAN.id","SMART_NODE_RF.id","X2023.02.01","X2023.02.02","X2023.02.03","X2023.02.04","X2023.02.05","X2023.02.06","X2023.02.07","X2023.02.08","X2023.02.09","X2023.02.10","X2023.02.11","X2023.02.12","X2023.02.13","X2023.02.14","X2023.02.15","X2023.02.16","X2023.02.17","X2023.02.18","X2023.02.19","X2023.02.20","X2023.02.21","X2023.02.22","X2023.02.23","X2023.02.24","X2023.02.25","X2023.02.26","X2023.02.27","X2023.02.28"
89.15,"HONOLII STREAM NEAR PAPAIKOU NEAR HILO 3N ","USGS","USGS","BI",522.23157,19.7667,-155.1544,NA,"NLIH1","D114953C",NA,NA,0,0,0.254000000000019,29.718,25.4,26.4160000000001,62.992,15.2399999999999,23.8760000000002,20.0659999999999,82.296,122.174,33.528,1.01599999999985,0.254000000000133,20.828,161.036,114.3,61.9759999999999,124.714,69.596,67.5639999999999,74.6759999999999,81.5340000000001,41.9099999999999,32.5119999999999,75.4380000000001,67.8180000000002
91.15,"Mountain View","Mountain View","HydroNet-UaNet","BI",346.5576,19.5674992,-155.0841,NA,"MTVH1",NA,NA,NA,0,0,1.016,15.748,36.83,32.512,74.422,5.588,33.782,18.034,75.692,52.832,15.748,NA,0,50.038,NA,261.112,47.752,70.358,44.45,41.148,51.816,49.022,16.002,56.134,55.88,75.438
91.9,"Pahoa Beacon","NWS","HydroNet-UaNet","BI",187.1472,19.5149994,-154.9644,NA,"PHAH1",NA,NA,NA,0,0,2.286,9.906,27.94,3.556,29.3714205932078,0,15.0287935264401,12.8620288038454,68.5550970665796,74.5193670662771,13.6598842668663,8.95078901041517,0.302440410352627,19.2565136403958,42.2847618767892,92.456,1.016,45.8389586132179,27.6024736236934,0.508,40.7454124625344,39.7190110471181,13.8315877679645,20.6466719264499,37.1992789188171,45.2485479888392
92.5,"KiholoRainGage","USGS","USGS","BI",283.96692,19.82580556,-155.8925833,NA,"KIRH1","DD60236E",NA,NA,0,0,0,0,0,0,0,0,0,0,0.253999999999991,0,0,0,0,1.77800000000002,9.14400000000001,5.33399999999997,6.35000000000002,0,1.77799999999996,2.286,1.01600000000002,0,0,0,0.254000000000019,0
93.12,"PUUANAHULU","RAWS","RAWS","BI",830.58,19.83277778,-155.7697222,NA,"PULH1","48703040",NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0.50800000000001,12.192,12.192,8.636,2.28599999999997,0.762000000000029,0,0,0,0,0,0,0
94,"KAUPULEHU LAVA FLOW","RAWS","RAWS","BI",372.1608,19.80333333,-155.9180556,NA,"KPLH1","4870E628",NA,NA,0,0,0,0,0,0,0,0,0,0,1.016,0,0,0,0,4.318,8.89,5.84199999999999,19.05,0.254000000000005,0,2.032,1.27,0,0,0,0,0
94.5,"PUU WAAWAA","RAWS","RAWS","BI",708.9648,19.795,-155.8452778,"USR0000HPUW","PWWH1","487046D0",NA,NA,0,2.286,0.254,0,0,0,1.27,0,0,0,9.906,0.254000000000001,0,2.794,1.016,8.128,14.224,10.414,21.844,0.50800000000001,12.192,0,3.81,0,0,0,0,0.254000000000005
95.6,"WAIKOLOA","RAWS","RAWS","BI",297.7896,19.92416667,-155.7936111,NA,"WKVH1","4870C0C4",NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,10.668,4.31799999999998,17.272,1.01600000000002,0.254000000000019,0,0,0,0,0,0,0
98.2,"PUHO CS","PUHO CS","RAWS","BI",29.5656,19.42194444,-155.9075,NA,"PERH1","32D6803A",NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.208,1.524,3.55599999999998,1.01599999999999,0.254000000000019,0,0,6.858,0,0,0,0,0,0
99,"PTA WEST","RAWS","RAWS","BI",1307.592,19.77166667,-155.7022222,"USR0000HPTW","PKWH1","32667176",NA,NA,0,0,0,0,0,0,0,0,0,0,2.032,8.382,0,0,0,0,12.7,21.082,9.14400000000001,1.77799999999999,0,0,0,NA,0,NA,0,0.508000000000003
101.1,"PTA KEAMUKU","RAWS","RAWS","BI",1025.9568,19.90222222,-155.6786111,NA,"PKMH1","328FB7BE",NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.01600000000002,3.55599999999998,28.956,10.414,8.63600000000002,22.352,0.253999999999962,0,0,0,0,0,0,0
102.8,"AUHMOA","RAWS","RAWS","BI",2001.9264,19.83638889,-155.6130556,NA,"AHMH1","4870D3B2",NA,NA,0,0,0,0.253999999999998,0,0,0.254000000000001,0,0,0,1.27,0,0,0.254000000000001,0,1.016,44.45,29.718,41.402,12.192,0,0.253999999999991,1.27000000000001,0.254000000000019,0,0,0,0
107.4,"PTA EAST","RAWS","RAWS","BI",1959.864,19.68277778,-155.5452778,"USR0000HPTA","PTAH1","3266D18E",NA,NA,0,0,0,0,0,0.762,0.761999999999999,0,1.016,6.096,6.604,2.286,0,0,NA,1.01599999999999,37.338,48.26,0.254000000000019,0.253999999999991,2.286,0.50800000000001,0,0.253999999999991,0.254000000000005,1.01599999999999,0.508000000000024,2.03199999999997
109,"PTA RANGE 17","RAWS","RAWS","BI",1734.312,19.74583333,-155.6261111,NA,"PTRH1","3279630C",NA,NA,0,0,0,0,0,0,0,0,0,0,0,6.096,14.732,0,0,0.507999999999999,24.892,35.814,1.524,0,0,0,0,0,0,0,0,0.507999999999996
113.2,"PUU MALI","RAWS","RAWS","BI",2165,19.92666,-155.44,NA,"PMLH1","3181742E",NA,NA,0,0,0,0,0,0.254000000000001,0.254000000000001,0,0.253999999999998,0.508000000000003,5.842,5.588,0,7.112,0,2.794,43.434,45.212,15.494,1.524,0,0.254000000000019,1.77799999999999,0.254000000000019,0,3.04799999999997,1.27000000000001,11.43
129,"HAKALAU","RAWS","RAWS","BI",1950.72,19.82111111,-155.3305556,"USR0000HHAK","HKUH1","8374D370",NA,NA,0,0.253999999999998,0,3.048,1.778,9.65199999999999,21.844,2.53999999999999,14.986,24.892,59.69,37.846,4.06400000000002,9.65199999999996,2.53999999999999,29.464,131.318,62.9920000000001,7.61999999999995,31.75,29.464,7.3660000000001,14.2239999999999,19.812,20.574,25.4,28.194,64.7700000000001
133.3,"Laupahoehoe","NWS","HydroNet-UaNet","BI",499.872,19.9792,-155.2372,NA,"LPHH1","B159741A",NA,NA,0,0,0,8.88999999999987,4.31799999999998,15.748,25.9079999999999,6.85799999999995,8.12800000000016,10.6680000000001,52.8319999999999,59.4360000000001,17.2719999999999,7.36599999999999,0,3.30199999999968,34.7980000000002,86.8679999999999,4.57200000000012,25.4000000000001,15.2400000000002,18.5419999999995,29.21,39.3699999999999,22.3519999999999,21.3360000000002,35.0520000000001,36.0679999999998
140.6,"Papaikou Well","NWS","HydroNet-UaNet","BI",345.6432,19.7884998,-155.1313,NA,"PPWH1",NA,NA,NA,0,0,0,19.304,26.67,29.464,59.69,8.636,17.018,9.144,71.374,118.11,24.638,NA,0,16.764,NA,131.572,NA,76.2,69.088,58.42,58.166,58.928,19.05,19.05,63.5,46.482
147.2,"KOHALA RANCH","KOHALA RANCH","RAWS","BI",328.8792,20.08305556,-155.8325,NA,"KHRH1","4870B654",NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.652,0.254,9.652,2.286,17.018,0,0,4.318,0,0,0,0,0,0
160.3,"Upolu Airport","NWS","HydroNet-UaNet","BI",34,20.265,-155.8582,NA,"UPLH1","B15017A0",NA,NA,0,0,0,2.79399999999998,0,4.31799999999998,0.507999999999981,0.507999999999981,2.54000000000008,5.334,7.11199999999997,25.9080000000001,2.79399999999998,3.04799999999989,0,0.762000000000057,11.938,1.01600000000008,NA,0,0,0,6.60399999999993,7.11200000000002,5.334,5.84200000000004,9.39799999999991,6.09600000000006
176.3,"Kahua Ranch HQ","KAHUA RANCH","HydroNet-UaNet","BI",987.552,20.1249008,-155.7884,NA,"KASH1","15D293C2",NA,NA,0,0,0.25400000000036,1.77799999999979,0.508000000000266,1.01599999999962,3.55600000000004,2.28600000000006,9.39800000000014,1.77799999999979,4.82600000000002,2.03200000000015,5.33400000000029,22.3519999999999,0,1.01600000000008,14.2240000000002,4.3179999999993,1.01600000000053,2.79399999999987,2.28600000000006,0.253999999999905,4.82600000000002,6.85800000000017,9.90599999999995,13.9699999999998,20.0660000000003,14.732
185.7,"KawainuiRainGagenearKamuela","USGS","USGS","BI",1237.488,20.08533333,-155.6811667,NA,"KWSH1","DDF6A592",NA,NA,0,0,0.253999999999991,16.002,3.30200000000002,4.31799999999998,38.862,12.192,23.114,2.79399999999998,14.224,8.38200000000003,10.922,24.384,1.27000000000004,2.03199999999998,15.748,12.7,9.14400000000006,3.04799999999994,0.508000000000038,12.7,35.306,38.608,49.784,49.2760000000001,73.1519999999999,42.164
192.7,"Kamuela Upper","NWS","HydroNet-UaNet","BI",948.5376,20.0319996,-155.6667,"USC00513080","KUUH1","817075F6",NA,NA,0,0,0,6.35,0,1.016,8.128,1.77800000000001,3.556,0.253999999999998,1.01600000000001,2.53999999999999,2.286,2.794,3.302,4.82599999999999,18.288,9.14400000000001,2.032,4.06400000000001,0.253999999999991,0.762,10.414,6.096,17.526,17.272,8.38200000000001,6.858
201.3,"Kamuela 1","NWS","HydroNet-UaNet","BI",877.824,20.0394993,-155.6084,NA,"KMUH1","81706680",NA,NA,0.253999999999905,0,0,2.79399999999987,0,0.253999999999905,1.27000000000044,0.507999999999811,3.55599999999959,0,0.50800000000072,2.79399999999896,1.27000000000044,21.3360000000011,0.253999999998996,1.27000000000044,10.1599999999999,13.9700000000003,9.39800000000014,0,1.01599999999871,0.762000000000626,0.507999999999811,0.253999999999905,11.1759999999995,14.4780000000001,9.65200000000186,9.14399999999841
215.5,"Honokaa","NWS","HydroNet-UaNet","BI",591.9216,20.0656,-155.49,NA,"HNKH1","B15047DC",NA,NA,0,0.253999999998996,0,1.77800000000207,0,0.253999999998996,11.4300000000003,6.34999999999945,12.9539999999997,5.84200000000055,25.1460000000006,12.6999999999998,7.8739999999998,33.5280000000002,0,1.52400000000034,8.1279999999997,25.3999999999996,NA,0,0,0,1.01599999999962,5.08000000000084,16.2559999999994,44.1960000000008,50.7999999999993,48.0060000000003
250.2,"Ulupalakua Ranch","NWS","HydroNet-UaNet","MA",581.5584,20.6487999,-156.3981,NA,"ULUH1","8170531A",NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,1.26999999999998,0,0,5.842,18.542,13.208,0,0,0,0,0,0,0,0,0.253999999999998,0
255,"KepuniGulchRainGage","USGS","USGS","MA",225.552,20.6195,-156.2518889,NA,"KPNH1","F000D4EA",NA,NA,0,0,0,0,0.254000000000005,1.016,0,0,0,2.54,0,3.81,0,0,0,9.144,25.654,7.62,0,19.304,6.096,5.07999999999997,0,0,0,0,0,4.82600000000002
266,"KAUPO GAP","RAWS","RAWS","MA",1228.344,20.68416667,-156.1519444,"USR0000HKAU","KPGH1","FA45A6E0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,4.318,31.242,4.06400000000001,1.524,30.226,10.922,10.414,0.507999999999996,1.27000000000001,0.253999999999991,1.524,3.55600000000001,18.796
267.8,"KULA 1","KULA 1","RAWS","MA",1998.5736,20.68305556,-156.3216667,NA,"KLFH1","AA10F12E",NA,NA,0.507999999999999,0.254,0.254,0,0.254,0,0.254,0,0,0,0.253999999999999,0,0,0,0.254,0,NA,NA,0.254,0,0,0,0,0.254,0,0,0,0
302,"MAALAEA BAY","NWS","STATE","MA",302,20.7903,-156.514,NA,"P36","15DF05C6",NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,3.30199999999991,0.508000000000038,3.55600000000004,7.36599999999999,3.55599999999993,0,0,0,0,0,0,0,0,0,0
311.2,"Kealia Pond NWR","Kealia Pond NWR","RAWS","MA",3.6576,20.7975,-156.4772222,NA,"KPDH1","32B2C438",NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,7.112,0.50800000000001,2.53999999999999,8.128,6.35000000000001,0,0,0,0,0,0,0,0,0,0
311.5,"Kihei 2","NWS","HydroNet-UaNet","MA",54.5592,20.7061005,-156.437,NA,"KHIH1","93202508",NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.06399999999985,13.4620000000002,6.85799999999995,0.253999999999905,0,0,0,0,0,0,0,0,0
324.7,"Kula Branch Stn","NWS","HydroNet-UaNet","MA",944.88,20.7577991,-156.3217,"USC00515000","KBSH1","93220610",NA,NA,0,0,0,0,0,0,0,0,0,0,0,1.26999999999998,0.253999999999905,1.52400000000034,0,2.79399999999987,12.192,14.2240000000002,3.30199999999968,0,0,0,0,0,0,0,0,0
348.5,"WestWailuaikiRainGagenrKeanae","USGS","USGS","MA",472.44,20.81436111,-156.1429722,NA,"WWKH1","DD5E710A",NA,NA,0,0,1.01599999999996,31.1351253556328,16.6098394394587,18.8845628148143,25.9079999999999,11.4300000000001,8.38199999999995,9.65200000000004,9.72620127055201,37.2950835254416,26.6967130110411,28.3714301512826,0.508000000000038,25.4000000000001,41.6559999999999,4.57200000000012,0.761999999999944,34.0359999999998,9.91471346636776,15.1041798614665,34.3132077982959,50.9133863799362,38.185784622596,20.828,57.6699967187218,43.9419999999998
353,"Hana AP","NWS","HydroNet-UaNet","MA",19,20.7946,-156.0157,"USC00511125","HNAH1","B150314C",NA,NA,0,0,1.52399999999943,5.58800000000065,4.0639999999994,5.58799999999974,9.14400000000023,3.80999999999949,1.77800000000025,2.03200000000015,0.50800000000072,28.1939999999995,0,22.6059999999998,2.53999999999996,7.36599999999999,20.5740000000005,NA,1.26999999999953,2.03200000000015,3.80999999999949,1.52399999999943,3.5560000000014,1.26999999999862,1.01600000000053,3.80999999999949,2.28600000000097,6.09600000000046
361.1,"Lahainaluna","NWS","HydroNet-UaNet","MA",238.0488,20.8909,-156.6556,NA,"LAHH1","81700366",NA,NA,0,0,0,1.52399999999989,0,0,0,0,4.31800000000021,8.12799999999993,0,4.06399999999985,1.52400000000011,3.55600000000004,0.507999999999811,NA,19.8120000000001,5.8420000000001,0,0,0,0,0,0,0,0,20.5739999999998,29.972
380,"PuuKukuiRainGageatalt","BALDWIN PKRS","USGS","MA",1759,20.89083333,-156.6008333,"USC00514887","PKKH1","DD73556E",NA,NA,0,0,0.253999999999905,56.3880000000001,33.0199999999999,41.9100000000001,26.6700000000001,7.11199999999985,25.908,19.812,10.414,43.4340000000001,54.356,39.116,2.03199999999993,9.14400000000001,23.114,13.462,1.01599999999996,0.762000000000057,4.82599999999991,7.11200000000008,25.6539999999999,67.056,34.2900000000001,18.796,52.324,53.3399999999999
386.6,"Wailuku","NWS","HydroNet-UaNet","MA",146.9136,20.8831005,-156.5124,NA,"WUKH1","9321D776",NA,NA,0,0,0.253999999999905,0.762000000000171,0,0,0,0.25400000000036,0,1.01600000000008,0,2.53999999999951,0.253999999999905,16.5100000000002,0.25400000000036,4.82600000000002,5.33399999999938,1.52400000000034,0,0,0,0,0,0,0,0,0.508000000000266,2.79399999999941
390.4,"Waikapu Country Club","NWS","HydroNet-UaNet","MA",145.9992,20.8346996,-156.5135,NA,"WCCH1","9320E016",NA,NA,0,0,0,0.253999999999905,0,0,0,0,0,1.01600000000008,0,0,0,9.65200000000004,0.253999999999905,3.80999999999995,6.34999999999991,2.03200000000015,0,0,0,0,0,0,0,0,0,0.507999999999811
398,"KAHULUI AIRPORT","NOAA-NWS","NWS","MA",12,20.8887,-156.436,"USW00022516","PHOG",NA,NA,NA,0,0,0,0.254,0,0,0,0,0.254,0.762,0.508,1.778,1.016,NA,0.254,3.302,NA,3.81,0,0,0,0,0,0.762,0.254,0,0.762,1.778
426.6,"Pukalani","NWS","HydroNet-UaNet","MA",495.9096,20.8355007,-156.3307,NA,"PUKH1","15D2B52E",NA,NA,0,0,0,1.01599999999962,0,0,0,0,3.55600000000004,7.87400000000002,3.04800000000023,14.2239999999999,6.35000000000014,24.8919999999996,2.7940000000001,2.79399999999987,17.7800000000002,1.52400000000011,0,0,0,0,0,0,1.52399999999989,3.81000000000017,18.288,22.8599999999999
465.1,"Mahinahina","NWS","HydroNet-UaNet","MA",223.1136,20.9552002,-156.6562,NA,"MABH1","190524C8",NA,NA,0,0,NA,12.954,3.556,NA,0,0,8.89,4.572,1.27,14.224,9.652,NA,2.794,24.892,NA,12.192,0,0,0,0,1.016,8.636,2.794,3.048,10.922,13.462
482.5,"Kahakuloa","Kahakuloa","HydroNet-UaNet","MA",335.28,20.9540997,-156.5342,NA,"KHKH1","781001B6",NA,NA,0,0,0,3.55600000000001,0.507999999999981,3.04799999999997,0,0,5.33400000000006,2.79399999999998,2.03199999999998,15.494,0.762000000000057,11.684,3.30200000000002,24.892,9.90599999999995,1.77800000000002,0,0,0,0,0,0.762,0.254000000000019,2.286,4.06400000000002,7.61999999999995
499.6,"KAHOOLAWE 499.6","COOP","COOP","KO",366,20.55694,-156.575,"USC00512558","KRTH1","15DEF7B8",NA,NA,NA,3.80999999999995,20.0659999999999,1.27000000000021,0,0,17.0179999999998,5.08000000000015,0,2.79399999999987,9.65200000000004,1.77800000000002,0,1.26999999999998,0.253999999999905,1.52400000000011,NA,6.34999999999991,14.2240000000002,NA,NA,20.8280000000002,9.39799999999991,0,4.82600000000002,3.048,0.761999999999944,0
499.9,"KANELOA","RAWS","RAWS","KO",248.412,20.52222222,-156.5658333,"USR0000HKAN","KAOH1","32793370",NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0.507999999999996,0,1.27,12.446,16.002,8.636,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
524,"MOLOKAI KAUNAKAKAI MOLOKAI AIRPORT","ALOHA AIRLINES","NWS","MO",141,21.15514996,-157.0924625,"USW00022534","PHMK",NA,NA,NA,NA,0,1.27,0,0,0,0,0,0,0,0,0,0,NA,1.778,11.938,NA,2.032,1.27,0,0,0,0,0,0,0.254,0.508,4.826
