"SKN","Station.Name","Observer","Network","Island","ELEV.m.","LAT","LON","NCEI.id","NWS.id","NESDIS.id","SCAN.id","SMART_NODE_RF.id","X2021.11.01","X2021.11.02","X2021.11.03","X2021.11.04","X2021.11.05","X2021.11.06","X2021.11.07","X2021.11.08","X2021.11.09","X2021.11.10","X2021.11.11","X2021.11.12","X2021.11.13","X2021.11.14","X2021.11.15","X2021.11.16","X2021.11.17","X2021.11.18","X2021.11.19","X2021.11.20","X2021.11.21","X2021.11.22","X2021.11.23","X2021.11.24","X2021.11.25","X2021.11.26","X2021.11.27","X2021.11.28","X2021.11.29","X2021.11.30"
14,"NAALEHU 14","KAU SUGAR","COOP","BI",206,19.06032754,-155.5855501,"USC00516588",NA,NA,NA,NA,0,0,0,0,0,0,0,3.6406808515213,0,2.3,0,0,0,NA,3.6,3,12.5249139662064,37.6,12.4,0,2,0,5.8,0,1.5,2.39370845466859,0,2.3,4.251024601511,6.1
21,"Pahala","KAU SUGAR","HydroNet-UaNet","BI",346.8624,19.2042999,-155.4872,"USC00517421","PPLH1","B16084B2",NA,NA,0,0,0,0,0,0,0,0,0,0.254000000000019,0,0,NA,1.26999999999998,3.048,3.81000000000006,33.2739999999999,1.76158190680634,0,2.79399999999998,0,1.01600000000008,0,0,0,0,8.17945192863535,0,3.55599999999993,NA
23,"KAHUKU","RAWS","RAWS","BI",1796.4912,19.23222222,-155.78,NA,"KRCH1","32639544",NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.01600000000008,0.253999999999905,NA,0,0,0,0,0,0,0,0,0,0.507999999999811,6.60400000000004,11.4300000000001
26.2,"KEALAKEKUA 26.2","GREENWELL ESTATE","COOP","BI",442,19.48975723,-155.9122125,"USC00513977",NA,NA,NA,NA,0,0,0,0,0,3.28281144130388,0.234486531520776,0,0,0,0,0,0,0.937946126086883,0.362416585931493,0.181208292965747,0.362416585931493,0.117243265760808,1,0,0,0,0,0,0,0,0,0,4.92421716195561,1.05467094316556
27,"HONAUNAU 27","TANAKA S","COOP","BI",332,19.4403158,-155.8788789,"USC00511665",NA,NA,NA,NA,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,1,0.5,1,0,5.1,0,NA,0,0,0,NA,0,0,NA,NA,0
27.6,"Honaunau No. 2","NWS","HydroNet-UaNet","BI",398.0688,19.4629002,-155.8824,NA,"HAUH1","15D12742",NA,NA,0,0,0,0,0,5.33399999999892,0.507999999999811,0,0,0,0,0,0,3.04800000000068,0.507999999999811,0.254000000000815,0,5.58799999999792,NA,0,0,0,0,0,0,0,0,0,7.11200000000099,0
29.12,"Kealakekua","NWS","HydroNet-UaNet","BI",537.972,19.5181007,-155.9159,NA,"KLEH1","81708572",NA,NA,0,0,0,0,0,7.11200000000008,0.253999999998996,0,0,0,0,0,0,2.03200000000015,0,0,0,0.253999999999905,2.11306062480997,0,0,0,0,0,0,0,0,0,5.33399999999983,0
34,"Kapapala Ranch","NWS","HydroNet-UaNet","BI",638.556,19.2754993,-155.4514,"USC00513300","KAYH1","B16097C4",NA,NA,0,0,0,0,0,0,0,0,0,0,0.253999999999905,0,NA,0.761999999999716,5.84199999999964,5.57023539054565,28.4479999999994,1.77800000000025,0.254000000000815,3.04799999999886,0.254000000000815,0.507999999998901,0.254000000000815,0,0,0,11.9583917606694,0.507999999999811,0,NA
36.3,"KAPAPALA RANCH","KAPAPALA RANCH","RAWS","BI",1081,19.25811,-155.441781,NA,"KPRH1","AA10E258",NA,NA,0,0,0,0,0,0,0,0,0,0,0.253999999999905,0,NA,0.507999999999811,4.06400000000008,4.61422847512194,48.768,2.7940000000001,0.253999999999905,3.048,0,0.761999999999944,0,0,0,0,9.90599999999995,0.253999999999905,0,NA
38.9,"KAELAKOMO","KAELAKOMO","RAWS","BI",29.5656,19.29277778,-155.1075,NA,"KMOH1","32807432",NA,NA,0,0,0,0.254000000000005,0,0,0,0,0.762,1.27,0.254000000000005,0,1.01599999999999,0,NA,0,NA,0,0,0,0,1.01600000000001,0,0.253999999999991,4.31800000000001,0,0,0,0,NA
39,"Mauna Loa Observatory","NWS","ESRL/GMD","BI",3397,19.5362,-155.5763,"USC00516198","MOBH1",NA,NA,NA,NA,0,0,0,0,NA,NA,NA,0,0,NA,NA,NA,NA,NA,0,0,0.3,0,NA,NA,NA,0,0,NA,NA,NA,NA,NA,6.4
39.2,"MAUNA LOA 5 NNE","MAUNA LOA 5 NNE","USCRN","BI",3398,19.5354,-155.576,"USW00021514","MLBH1","CD07379A",NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7,0,0,0,0,0,0,0,0,0,NA,0,0,0,5.7,2.8
43.3,"PUHE CS","PUHE CS","RAWS","BI",34.126,20.025,-155.8211111,NA,"PHRH1","32D61558",NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.524,0
47,"KEMOKU LAVA FLOW","RAWS","RAWS","BI",1706.88,19.47555556,-155.3627778,"USR0000HKEA","KKUH1","FA4447E8",NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,0.507999999999981,10.16,NA,NA,0,0,0,0,0.253999999999962,0,0,0.762,0,0,0.254000000000019,0.507999999999981,12.7
48,"PALI 2","RAWS","RAWS","BI",847.344,19.3175,-155.2922222,"USR0000HPAL","PLIH1","FA900222",NA,NA,NA,0,NA,NA,NA,NA,0,0,NA,0.761962890625,0.2540283296875,NA,NA,0.508056640625,7.8741455078125,NA,NA,NA,0,0,NA,NA,NA,0,NA,NA,NA,NA,NA,8.3819580390625
55.6,"VOLCANO 4.0","COOP","COOP","BI",1194.8,19.441359,-155.2487445,"US1HIHI0071",NA,NA,NA,NA,0,0,0,0,1.3,0,0,0.3,0,0,0.5,0.5,0,5.3,6.4,1.3,NA,4.3,0.8,1.8,0.3,0,5.3,0.3,4.6,4.1,0,1,2.5,4.6
63,"KALOKO-HONOKOHAU","RAWS","RAWS","BI",7.62,19.67277778,-156.0202778,NA,"KHOH1","FA667668",NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.508000000000038,0,0,0,3.55599999999998,0.507999999999981,0,0,0,0,0,0,0.254000000000019,0,0,0
65.4,"PAHOA 2.1 E","PAHOA 2.1 E","CoCoRaHS","BI",137,19.5043,-154.9165,"US1HIHI0003",NA,NA,NA,NA,0.3,0.5,0.5,0.3,6.35163750551812,0.86953457816954,3.68166128870002,0.665906929654204,2.3,3,0.8,3.6,2.5,7.4,13.5,5.1,11.9,10.4,0.5,0.8,1.5,0.5,9.4,2,22.3178055112249,1.5,0.8,5.8,20.6,42.9
65.6,"KURTISTOWN 6.6 SSE, HI US","CoCoRaHs","CoCoRaHs","BI",339.63,19.5021,-155.029,"US1HIHI0055",NA,NA,NA,NA,0,0,0,0,12.2,2,6.4,3.3,0.3,5.8,0.5,1,0,4.6,16.4831052749114,2.8,9.7,8.4,2,1,6.1,0,11.4,0.5,36.6,NA,0.5,0,20.3,12.2
67.7,"PAHOA 2.7 SSE","PAHOA 2.7 SSE","CoCoRaHS","BI",259,19.4654,-154.927,"US1HIHI0051",NA,NA,NA,NA,0,0,0,0,9.7,2.8,7.1,0.5,2.3,2.8,3,2.8,3.6,5.07938280817443,14.7,2.3,13.5,15,1.3,0.5,1,0.3,8.6,1.3,14.7,1.73462478940145,1.5,3.3,14.2,28.2
67.9,"KEAUOHANA 67.9","COOP","COOP","BI",232,19.4132,-154.9522,"USC00514171",NA,NA,NA,NA,8.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
68.14,"HONOKOHAU HARBOR 68.14","COOP","COOP","BI",9,19.67944,-156.02333,"USC00511880",NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0.8,0,0,0,0,0,0,1.5,0,0,1.8
68.21,"KAILUA KONA KE AHOLE AIRPORT","KAILUA KONA KE AHOLE AIRPORT","NWS","BI",27,19.73556,-156.04889,"USW00021510","PHKO",NA,NA,NA,0,0,0,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0,0,0,0.5,0,0,0,0,NA,0,0,0,2.8,0
69.25,"Palamanui","Hilo Forest Service","HIPPNET","BI",297,19.73756,-155.99582,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.032,0,0,0,2.794,0,0,0,0,0,0,0,0,0,0.762,0
69.27,"KALAOA 1.7","KALAOA 1.7","CoCoRaHS","BI",304.5,19.7238,-155.9926,"US1HIHI0006","","",NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5,0,0,0,6.1,0,0.5,0,0,0,0,0,0,0,1
69.28,"Kailua-Kona HI US G0154-W6SPO-13 ","unknown","APRSWXNET","BI",0,19.707,-155.978,NA,"G0154",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.60399961471558,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.79399991035461,NA
69.51,"Kailua Kona HI US E6648-EW6648 ","unknown","APRSWXNET","BI",164.05,19.61,-155.96,NA,"E6648",NA,NA,NA,0,0,0,0,0,NA,0.508000016212463,NA,0,0,0,0,0,0,NA,NA,0,NA,4.57200002670288,NA,0,0,0,0,1.01600003242493,NA,0.254000008106232,NA,2.03200006484985,NA
70.16,"Waiaha Stream","NWS","HydroNet-UaNet","BI",460.5528,19.6331997,-155.9486,NA,"WIHH1","9321011E",NA,NA,0,0,0,0,0,1.26999999999998,1.01600000000008,0,0,0,0,0,0,2.28943733561512,2.03199999999993,0.254000000000133,0.253999999999905,5.58800000000019,1.52399999999989,0,0,0,0,0,0,0,0,0,4.06400000000008,0
70.7,"Puuwaawaa","Hilo Forest Service","HIPPNET","BI",1659,19.72544,-155.87389,NA,NA,NA,NA,NA,0,0,0,3.302,0,0,0,0,0,0,0,0,0,0,0.508,NA,0,0,NA,0,0,0,0,0,0,0,0,0,1.27,NA
74.8,"KEALAKEKUA 4 74.8","COOP","COOP","BI",433,19.5106,-155.9217,"USC00513987",NA,NA,NA,NA,0,0,0,0,0,3.73516854246574,0.26679775303221,0,0,0,0,0,0,1.06719101213314,0,0,0,0,4.1,0,0,0,0,0,0,0,0,0,5.60275281369837,3.6
75.1,"PTA KIPUKA ALALA","RAWS","RAWS","BI",1641.348,19.66694444,-155.7077778,"USR0000HPTK","PKAH1","32666200",NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0.507999999999981,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.04800000000006,9.39799999999997
83,"QuarryRainGageatSaddleRd","USGS","USGS","BI",1286.256,19.68586111,-155.2942222,NA,"SDQH1","DDF6B6E4",NA,NA,0,0,0,1.88011438859145,0.254,0,2.286,0.254,0,0,0,0,0,0,10.922,8.11070482939816,46.8466967093503,2.032,0,0,0,6.096,0.253999999999991,0,13.97,0.254000000000019,0.253999999999991,3.30199999999999,0.253999999999991,18.796
87,"HILO INTERNATIONAL AIRPORT 87","NWS","HydroNet-UaNet","BI",11.6,19.7191,-155.053,"USW00021504","PHTO",NA,NA,NA,0,0,0,6.6,0.5,1.8,2.5,0.5,1,0,1.8,0,0,0,8.1,9.4561580394927,26.1482768779974,1,0,0.3,0.5,3.3,0,0.5,23.9,0,0.8,2.69685705144844,10.7,37.6
87.5,"HILO 5 S","HILO 5 S","USCRN","BI",189,19.645,-155.0827,"USW00021515",NA,NA,NA,NA,0,0,0,3.1,0.2,0,1.1,0,0,0.6,0.73831011349197,0,0,0.991853303095803,3.3,7.12660512575804,17.6,3.7,0,0,0,2.4,0,3.4,37.6,0,0,3.3185280595442,6.8,30.9
87.9,"IPIF","Hilo Forest Service","HIPPNET","BI",111,19.69748,-155.0954,NA,NA,NA,NA,NA,0,0,0,3.302,0,0,0.254,0.762,0,0.254,0,0,0,0.508,2.794,10.2098304373839,31.9086274422498,1.524,0,0,0.254,2.794,0,0,18.288,0.254,0.762,5.588,6.20831903840836,28.8536453207259
88.31,"HILO 3.0","COOP","COOP","BI",242,19.71414,-155.12934,"US1HIHI0053",NA,NA,NA,NA,NA,NA,NA,5.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
89.13,"KAIWIKI HOMESTEAD 89.11, HI US","COOP","COOP","BI",379.67,19.7509,-155.1362,"USC00512802",NA,NA,NA,NA,0,0,0,0,4.8,0.3,2,0,2.3,1.5,1.3,0,0,7.03410180846621,17.1113340162139,8.11213431863273,61.2,14.1988669613028,0.3,0.3,1.8,0,12.8638099392887,0,31.5,0.935880687138928,0,1.8,25.9084763776655,19.6
89.15,"HONOLII STREAM NEAR PAPAIKOU NEAR HILO 3N ","USGS","USGS","BI",522.23157,19.7667,-155.1544,NA,"NLIH1","D114953C",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,90.424,9.14400000000001,0,0.507999999999981,0.762,11.43,0.253999999999991,3.55600000000001,38.608,0.253999999999991,0,NA,2.79399999999998,NA
91.11,"PUNA MACADAMIA O 91.11","COOP","COOP","BI",244,19.61861,-155.08667,"USC00518315",NA,NA,NA,NA,0,0,0,0,6.06606891535828,0,0,0,0,0,0.599305488426962,0,0,0,6.11718283592215,2.8,28.4,4.12563778323645,3,0.236575791818143,0.707432943666154,5.1,6.4,0,23.4956590578572,0.0745080817001965,0.44168948123776,2.69373538739334,9.08758352906408,15.8381378211225
92,"KEAAU 92","PU SUGAR","COOP","BI",87,19.62918887,-155.0333418,"USC00513872",NA,NA,NA,NA,0,0,0,0,5.70645292164043,0.181746215394567,1.37570270792082,1.3,0,0.228662206685623,0.563776739616415,0,0,0.617201388494932,4.8,7.1,26.2,3.88105676184677,1.66569360754575,0.222550821173831,0.665494052998237,0,4.1,0.5,22.1027611369723,0.41524243100304,0.415504714146193,2.59764410506079,10.4,11.9
92.5,"KiholoRainGage","USGS","USGS","BI",283.96692,19.82580556,-155.8925833,NA,"KIRH1","DD60236E",NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.128,0
93.12,"PUUANAHULU","RAWS","RAWS","BI",830.58,19.83277778,-155.7697222,NA,"PULH1","48703040",NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.524,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
93.13,"Mamalahoa","Hilo Forest Service","HIPPNET","BI",636,19.80256,-155.85062,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.032,0.254,0,0,0,0,0,0,0,0,0,0,0,0,0,0
93.61,"PAHOA 4.7 NE, HI US","CoCoRaHs","CoCoRaHs","BI",53.95,19.5473,-154.8988,"US1HIHI0065",NA,NA,NA,NA,0,0,0,0,14.7,0.8,7.6,0.3,1.3,1,1.3,2.5,3.8,2,12.2,5.8,5.6,6.1,1,0.5,1,1.8,4.3,2.3,21.1,1.5,1.3,8.9,18.3,56.9
93.62,"PAHOA 5.7 NE","COOP","COOP","BI",27.4,19.5565,-154.8865,"US1HIHI0070",NA,NA,NA,NA,0,0,0,0,11.7,0,4.8,0,2.3,0.3,1.3,2.3,1.8,1.8,13,0.5,NA,NA,NA,0.5,1.3,2.3,4.6,3.6,24.9,0.8,1,6.9,NA,28.7
93.63,"HAWAIIAN PARADISE PARK 2.4 E","COOP","COOP","BI",10.1,19.594568,-154.936038,"US1HIHI0072",NA,NA,NA,NA,0,0,0,0,7.4,0,8.4,0,0,0,0,4.6,0.8,1.8,11.9,1.3,5.8,1.5,0,1.8,1.3,0,NA,1.8,25.9,NA,0.5,0.5,20.8,19.3
93.64,"KEAAU 5.5","COOP","COOP","BI",18,19.613803,-154.955684,"US1HIHI0068",NA,NA,NA,NA,0,0,0,0,6.6,0,7.9,1,1.3,1.8,0.8,3.3,0,1.3,7.6,2.5,8.9,1,0.5,1.3,3.6,0,4.3,0.3,20.3,0.5,0.5,2.3,8.4,26.2
93.8,"KONA VILLAGE 93.8","KO VILLAGE RES","COOP","BI",12,19.8314012,-155.9858256,"USC00514765",NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3
94,"KAUPULEHU LAVA FLOW","RAWS","RAWS","BI",372.1608,19.80333333,-155.9180556,NA,"KPLH1","4870E628",NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.30199999999996,0
94.5,"PUU WAAWAA","RAWS","RAWS","BI",708.9648,19.795,-155.8452778,"USR0000HPUW","PWWH1","487046D0",NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.3180000000001,0.253999999999905,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95.11,"WAIKOLOA VILLAGE 2.7 ENE","WAIKOLOA VILLAGE 2.7 ENE","CoCoRaHS","BI",265,19.9465,-155.7883,"US1HIHI0047",NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0
95.6,"WAIKOLOA","RAWS","RAWS","BI",297.7896,19.92416667,-155.7936111,NA,"WKVH1","4870C0C4",NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95.8,"WAIKOLOA 95.8","BOISE CASCADE","COOP","BI",268,19.93389178,-155.7877744,"USC00519142",NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0
95.9,"WAIKOLOA BEACH RT 95.9","COOP","COOP","BI",24,19.91278,-155.87778,"USC00519144",NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98.2,"PUHO CS","PUHO CS","RAWS","BI",29.5656,19.42194444,-155.9075,NA,"PERH1","32D6803A",NA,NA,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,NA,0
98.91,"HOLUALOA 0.95","COOP","COOP","BI",527.3,19.6225861,-155.927558,"US1HIHI0067",NA,NA,NA,NA,0,0,0,0,0,NA,0.5,2.8,0,0,0,0,0,NA,1.5,2.8,0,2.3,1.5,0.5,0,0,0,0,NA,0.8,NA,NA,NA,4.3
99,"PTA WEST","RAWS","RAWS","BI",1307.592,19.77166667,-155.7022222,"USR0000HPTW","PKWH1","32667176",NA,NA,0,NA,0,0,0,0,0,0,0,0,0,0,0,NA,0.254000000000019,0,0,0,NA,0,NA,0,0,0,0,0,0,0,NA,0
102.8,"AUHMOA","RAWS","RAWS","BI",2001.9264,19.83638889,-155.6130556,NA,"AHMH1","4870D3B2",NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.01600000000002,0.253999999999962,0,0,0,0,0,0,0,0,0,0,0,0,0,0
107.4,"PTA EAST","RAWS","RAWS","BI",1959.864,19.68277778,-155.5452778,"USR0000HPTA","PTAH1","3266D18E",NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0.253999999999962,0,0,0,0,0,0,0,0,0,0,0,0,0,8.38200000000006,2.28599999999994
109,"PTA RANGE 17","RAWS","RAWS","BI",1734.312,19.74583333,-155.6261111,NA,NA,"3279630C",NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,NA,NA,0,0,0,0,NA,0,0,0
111,"HALEPOHAKU 111","STATE DIV FTRY","COOP","BI",2811,19.76029046,-155.4555569,"USC00511065",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.5,0.5,NA,NA,NA,0,NA,NA,0,NA,NA
113.2,"PUU MALI","RAWS","RAWS","BI",2165,19.92666,-155.44,NA,"PMLH1","3181742E",NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.507999999999925,0,0,0,0,0,0,0,0,0,0.761999999999944,0,0,NA,NA,1.52400000000011
127.5,"Laupahoehoe","Hilo Forest Service","HIPPNET","BI",1145,19.93217,-155.29129,NA,NA,NA,NA,NA,0,0,0,1.524,0,0,3.048,0.254,0,0,0,0,0,0.254,2.032,8.128,9.52505652322625,0.508,0,0,0,3.048,0,0,11.684,0,2.032,9.68161355511099,10.16,15.3202658590735
129,"HAKALAU","RAWS","RAWS","BI",1950.72,19.82111111,-155.3305556,"USR0000HHAK","HKUH1","8374D370",NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0.254000000000133,0.254000000000133,3.60688665849708,8.82191213204061,0,0,0,0,1.88570736337071,0.25400000000036,0,5.58799999999974,0.253999999999905,0.761999999999716,4.31800000000021,0.762000000000171,13.9699999999998
132.2,"Spencer","Hilo Forest Service","HIPPNET","BI",454,19.96358,-155.25014,NA,NA,NA,NA,NA,0,0,0,1.016,0,0,0.508,0,0,0,0,0,0,0,0.254,7.366,9.64993193456569,0.762,0,0,0.254,2.032,0,0,11.176,0.254,0,4.826,2.286,7.62624751126044
132.6,"Laupahoehoe, HI US F9660-FW9660","unknown","APRSWXNET","BI",334,19.9672,-155.2367,NA,"F9660",NA,NA,NA,0,0,0,2.03200006484985,0.25400001335144,NA,4.31799983978272,NA,0,0,0,0,NA,NA,2.28600001335144,10.9219999446868,NA,1.2699994506836,NA,0,0,4.31799983978272,NA,0,NA,NA,0,12.6999998092651,4.06399984359744,5.58799934387206
133.3,"Laupahoehoe","NWS","HydroNet-UaNet","BI",499.872,19.9792,-155.2372,NA,"LPHH1","B159741A",NA,NA,0,0,0,3.04799999999977,0,0,1.01600000000053,0.253999999999905,0,0,0,0,0,0,3.30199999999968,10.4140000000007,0.0417858744272958,0.507999999999811,0,0,0.507999999999811,4.82600000000002,0,0,8.39468603179225,0,0,8.63599999999951,5.84200000000055,7.8739999999998
138.2,"KAHUNA FALLS 138.2","COOP","COOP","BI",424,19.86139,-155.16361,"USC00512595",NA,NA,NA,NA,0,0,0.3,0.3,6.4,1,2,2.3,2,0.8,0,0,0,1.13198393550222,8.9,9.98077812688087,56.2487043457466,7.11808817847288,5.6,0.3,2.8,0,8.1,0.3,32.9716067627853,0.128551056446553,0.5,4.1,16.9507193537754,23.1
140.1,"PAPAIKOU MAUKA NO 2 140","MAU KEA SUGAR","COOP","BI",427,19.78695738,-155.1388973,"USC00517724",NA,NA,NA,NA,0,0,0,0,8.6,0,4.1,1,0,0.5,0,0,0,2.5,7.76966366860981,8.9,46,10.9,1.8,0.3,0,0.3,11.2,0,28.0088494419749,0.655287782389452,0.3,1,15.0569744618503,18
144.1,"PAPAIKOU 144.1","MAU KEA SUGAR","COOP","BI",61,19.78362447,-155.0922318,"USC00517711",NA,NA,NA,NA,0,0,0,0,6.9,0.17272655723471,1.30742965954896,0.646456394862045,0,0.3,0.53579776102377,0,0,0.586571064072893,5.46895186270193,5.1718363331389,39.4,2.5,0.8,0.211506121696455,0.63246707165268,1.59024144298774,7.9,0,21.0058505387974,0.461247422148177,0.394884144538889,2.46872883825454,11.8992961011817,18.5
147.1,"MIDDLE PEN 147.1","KAHUA RANCH","COOP","BI",421,20.10027112,-155.8322151,"USC00516270",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
