"SKN","Station.Name","Observer","Network","Island","ELEV.m.","LAT","LON","NCEI.id","NWS.id","NESDIS.id","SCAN.id","SMART_NODE_RF.id","X2019.06.01","X2019.06.02","X2019.06.03","X2019.06.04","X2019.06.05","X2019.06.06","X2019.06.07","X2019.06.08","X2019.06.09","X2019.06.10","X2019.06.11","X2019.06.12","X2019.06.13","X2019.06.14","X2019.06.15","X2019.06.16","X2019.06.17","X2019.06.18","X2019.06.19","X2019.06.20","X2019.06.21","X2019.06.22","X2019.06.23","X2019.06.24","X2019.06.25","X2019.06.26","X2019.06.27","X2019.06.28","X2019.06.29","X2019.06.30"
54,"HAWAII VOLCNS NP HQ 54","HAW VOL NATL PARK","COOP","BI",1210,19.429741,-155.257146,"USC00511303",NA,NA,NA,NA,12.8603834017235,12.8315762838523,4.00551239244983,11.2687860836825,5.70564016730306,1.32553543755405,0.74024063922397,2.05017495422817,3.64676180357414,4.67365497713987,2.18877936072515,0.0874493340970569,0.437246670485284,1.50733181879726,6.38528201277929,4.45014724484457,3.10546747485616,2.03637952812997,0.432894965734913,0.174898668194114,0,1.80777977923723,0.915139307418074,1.82338090178707,0.630292469527964,1.91337624418285,4.00780855776182,3.65981691782528,3.73856284242158,4.84239624413196
54.2,"Glenwood","HELBUSH XL","HydroNet-UaNet","BI",802.2336,19.5076008,-155.1707,"USC00510744","GLNH1",NA,NA,NA,18.542,21.59,7.112,12.192,0,0,0,0,0,0,0,0,0,0,0,0,0.508,0,0,0,0,0,0,0,0,0,0,0,0,0
54.8,"Thurston","Thurston","HavoNet","BI",1202,19.41528,-155.23833,NA,NA,NA,NA,NA,14.224,7.874,2.794,8.382,7.112,1.27,0,0.508,4.572,8.128,4.064,0.254,1.27,0.508,7.366,2.032,3.556,3.048,0.254,0.508,0,1.524,0.508,2.286,0.254,0.254,5.334,7.62,5.842,4.318
54.9,"Ola a","Ola a","HavoNet","BI",1040,19.47833,-155.215,NA,NA,NA,NA,NA,15.5016091637579,15.4668857291273,4.82815213736353,13.583134511824,6.87744689561251,1.5977698054414,0.892268971922128,2.47123354452333,4.39572246226741,5.63351577933242,2.63830409528179,0.10540940782697,0.527047039134848,1.81690296511377,7.69667148097719,5.36410472035454,3.74325877870257,2.45460485648647,0.521801594723967,0.210818815653939,0,2.17905599829352,1.10308778757606,2.19786123113371,0.759739987236526,2.30633953856822,4.83091988200458,4.41145879550008,4.50637731450528,5.83691260577213
55.3,"VOLCANO 4.4 S","VOLCANO 4.4 S","CoCoRaHS","BI",1158,19.4338,-155.2417,"US1HIHI0040",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA
55.4,"GLENWOOD NO 2 55.4","COOP","COOP","BI",671,19.52194,-155.14389,"USC00510746",NA,NA,NA,NA,14.9863327585837,28.166038902646,15.0096832109493,34.341258361855,19.3298690016531,6.87471949407538,0.140300397838273,1.31181808313606,4.50893064207804,7.60439392301291,4.14437092178484,0.140300397838273,0.125494032515859,2.8658688202337,17.8777505206787,10.5381134408851,3.72463560460942,7.73223565884095,0.527528856262483,0.233833996397122,0,0.501976130063434,0.374134394235395,0.395957834550086,0,0.752964195095151,2.34773077721994,5.80775377844801,6.83120781052166,8.13739109414864
55.6,"VOLCANO 4.0","COOP","COOP","BI",1194.8,19.441359,-155.2487445,"US1HIHI0071",NA,NA,NA,NA,13,15.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.8,9.9,3,NA,NA,0,0,0,2.5,NA,NA,NA,NA,NA,NA,NA
63,"KALOKO-HONOKOHAU","RAWS","RAWS","BI",7.62,19.67277778,-156.0202778,NA,"KHOH1","FA667668",NA,NA,0,2.80000000000001,0,4.09999999999999,1,0.799999999999983,0.700000000000017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.09999999999999,0,0,0.800000000000011,0.699999999999989,0.300000000000011
65.4,"PAHOA 2.1 E","PAHOA 2.1 E","CoCoRaHS","BI",137,19.5043,-154.9165,"US1HIHI0003",NA,NA,NA,NA,4.1,10.4,9.4,30,11.9,8.6,0,0.3,0.5,0.8,0,0.3,0.8,0.8,0.5,5.1,9.9,1.8,2.3,0.5,2.11855132469899,0.230597419363542,1.22432627814557,0.5,0.5,3,27.7,4.1,6.1,1.3
65.6,"KURTISTOWN 6.6 SSE, HI US","CoCoRaHs","CoCoRaHs","BI",339.63,19.5021,-155.029,"US1HIHI0055",NA,NA,NA,NA,5.8,10.4,7.4,25.9,10.9,10.7,0.5,0,4.3,3,1.8,0.3,4.6,2,0.3,22.9,5.1,1.3,4.1,0.5,2.5,0.3,0.5,1.3,0,0,9.7,10.2,5.1,4.8
67.7,"PAHOA 2.7 SSE","PAHOA 2.7 SSE","CoCoRaHS","BI",259,19.4654,-154.927,"US1HIHI0051",NA,NA,NA,NA,16.3,17,6.4,35.8,7.1,5.6,0.3,0,1.8,2,1.3,0.3,0.5,0.8,0.8,5.8,11.7,5.3,10.4,1,6.6,0.8,1.8,0.5,0.3,0.5,39.1,6.4,13.5,3.3
68.14,"HONOKOHAU HARBOR 68.14","COOP","COOP","BI",9,19.67944,-156.02333,"USC00511880",NA,NA,NA,NA,2.3,9.9,0,0,4.6,0,0.8,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.3,1.3,0,0,0,0.8
68.21,"KAILUA KONA KE AHOLE AIRPORT","KAILUA KONA KE AHOLE AIRPORT","NWS","BI",27,19.73556,-156.04889,"USW00021510","HKO",NA,NA,NA,0,19.8,0,0.8,0,1.8,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,4.6,0,0,0,0.8,0.3
68.22,"HOLUALOA 4.0 NW","HOLUALOA 4.0 NW","CoCoRaHS","BI",416,19.6799,-155.9699,"US1HIHI0049",NA,NA,NA,NA,1.5,NA,NA,0,3.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
69.25,"Palamanui","Hilo Forest Service","HIPPNET","BI",297,19.73756,-155.99582,NA,NA,NA,NA,NA,0.508,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
69.26,"KALAOA 2.2 ESE","KALAOA 2.2 ESE","CoCoRaHS","BI",398,19.7189,-155.9859,"US1HIHI0038",NA,NA,NA,NA,NA,NA,3,NA,39.4,NA,11.4,NA,NA,2,NA,3.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17.8,NA,NA,NA,NA,NA
69.27,"KALAOA 1.7","KALAOA 1.7","CoCoRaHS","BI",304.5,19.7238,-155.9926,"US1HIHI0006","","",NA,NA,0,0.8,0,0.8,17.8,1.5,3.6,1,0,0,0,0,0,0,0,0,2.8,0,0,0,0,0,0,0.5,15,5.1,0.5,9.4,0,2.5
70.16,"Waiaha Stream","NWS","HydroNet-UaNet","BI",460.5528,19.6331997,-155.9486,NA,"WIHH1","9321011E",NA,NA,10.922,1.016,0.762,13.97,5.588,9.398,3.556,1.778,13.208,6.35,10.922,8.89,0.254,0,6.096,2.032,0,0,0.254,2.54,0,0,7.62,24.638,6.096,0.254,9.398,18.796,25.654,10.414
70.7,"Puuwaawaa","Hilo Forest Service","HIPPNET","BI",1659,19.72544,-155.87389,NA,NA,NA,NA,NA,0,4.064,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
73.29,"Kainaliu Upper","NWS","HydroNet-UaNet","BI",713.232,19.5310993,-155.9066,NA,"KNUH1",NA,NA,NA,1.36454030546725,10.916322443738,9.32435875402622,11.3885987079347,1.01829829451778,1.43694347716033,0.341135076366813,1.96419341734249,2.7290806109345,0.682270152733626,4.24353419437057,13.5085618984844,0.227423384244542,0.52724994018216,11.975929258685,10.4614756752489,0,0.158174982054648,2.7290806109345,27.6526819778027,0.26362497009108,0.52724994018216,3.41135076366813,4.50715916446165,3.3763517822453,0,3.5250624557904,7.91850992812978,17.7390239710743,6.36785475884718
73.34,"Kainaliu","SCAN","SCAN","BI",416,19.53333333,-155.9333333,NA,NA,NA,2096,NA,0,1.27,12.446,0,NA,0.254,2.54,4.318,0.508,NA,1.27,16.764,4.318,NA,NA,39.116,7.62,NA,0,5.334,NA,NA,0,4.826,14.986,4.064,0,4.064,10.414,6.858
74.8,"KEALAKEKUA 4 74.8","COOP","COOP","BI",433,19.5106,-155.9217,"USC00513987",NA,NA,NA,NA,1.60078651819959,12.8062921455967,10.9387078743638,13.3603347587481,1.19459877794633,1.68572502874177,0.400196629549896,2.30425904535048,3.20157303639917,0.800393259099793,4.97822768638648,15.8473323805218,0.266797753033264,0.61853401660871,14.0493512895175,12.2726966395302,0,0.185560204982613,3.20157303639917,32.4402586898811,0.309267008304355,0.61853401660871,4.00196629549896,5.28749469469083,3.96090785450757,0,4.13536517201559,9.2894609901898,20.8102247365946,7.4703370849314
75.1,"PTA KIPUKA ALALA","RAWS","RAWS","BI",1641.348,19.66694444,-155.7077778,"USR0000HPTK","PKAH1","32666200",NA,NA,0,12.9,0,3.59999999999999,3.29999999999998,0,0,0.700000000000017,2.09999999999999,0,0,0,0,0,0,0,0,0,0.199999999999989,0.800000000000011,0.5,0,0,0,0.300000000000011,0.199999999999989,0.5,2,0.800000000000011,1.29999999999998
79,"KULANI CAMP 79","DEPT SOCIAL SVC","COOP","BI",1576,19.54863532,-155.3005575,"USC00515011",NA,NA,NA,NA,6.65311904122172,12.1522344677388,4.56169922223892,21.5382445027731,6.27538628713342,5.10841296019825,0.853195471363913,2.44093933738907,3.77802454217808,3.70965756673321,1.80721470456502,0.371970413349571,0,2.72141867123884,8.74546603637984,9.74159780189498,2.17840805850051,3.45046704577548,2.55561884933024,0.11270597174751,0,1.36165793974672,0.965901443111413,1.31959764184061,0.576086051431295,2.63774170087046,3.71443024400973,2.02398961197116,2.5568838302288,5.68762214251473
79.6,"Kulani NWR","NWS","HydroNet-UaNet","BI",1623.3648,19.5543995,-155.3089,NA,"KNWH1",NA,NA,NA,11.938,5.588,0.762,15.748,7.62,0.508,0.762,1.524,4.318,3.302,0.762,0.254,0.508,0.508,6.604,2.54,2.54,0.762,0.508,0,0.254,2.032,0.254,0.508,0.508,0.508,2.54,2.286,2.032,5.588
83,"QuarryRainGageatSaddleRd","USGS","USGS","BI",1286.256,19.68586111,-155.2942222,NA,"SDQH1","DDF6B6E4",NA,NA,21.336,29.21,8.12799999999999,30.226,16.764,4.572,3.81,9.65199999999999,10.668,9.65199999999999,4.06400000000002,0,0,6.858,19.812,19.304,9.14400000000001,5.07999999999998,1.77800000000002,0,0,6.60400000000004,3.80999999999995,5.334,2.79399999999998,9.39800000000002,11.1759999999999,5.33400000000006,8.89000000000004,17.272
85.2,"Waiakea Uka","NWS","HydroNet-UaNet","BI",303.8856,19.6585999,-155.1277,"USC00519084","WKAH1",NA,NA,NA,10.668,24.892,15.24,11.938,30.226,0,0,0.762,18.034,9.144,4.318,0.762,0.254,11.176,29.464,1.524,5.842,10.16,0.762,0,0,1.016,0,0.508,0,1.524,3.048,7.874,11.176,17.018
87,"HILO INTERNATIONAL AIRPORT 87","NWS","HydroNet-UaNet","BI",11.6,19.7191,-155.053,"USW00021504","HTO",NA,NA,NA,2.794,6.096,21.336,13.716,9.398,0,0,4.572,0.254,0,0.254,1.524,2.032,4.826,7.874,1.778,2.54,2.286,0.254,0,0,0,0,0,0,4.064,3.048,1.524,1.016,5.334
87.5,"HILO 5 S","HILO 5 S","USCRN","BI",189,19.645,-155.0827,"USW00021515",NA,NA,NA,NA,13.6,24,8,8.8,18.6,0,0,1.2,3.7,2,0,1.4,0,7.7,18.6,0.9,3.8,11,0.2,0.6,0,0,0,0,0,0.4,1.9,1.9,3.8,13.9
87.8,"HILO 0.4 SW","HILO 0.4 SW","CoCoRaHS","BI",107,19.692,-155.0925,"US1HIHI0039",NA,NA,NA,NA,15,7.6,25.7,17.3,1.8,25.1,0.3,0,1,3.8,7.9,3,0,4.8,2,26.4,3.6,3.8,9.1,0.3,0.8,0,0.3,0.3,0,2.3,2.3,3.3,3,8.1
87.9,"IPIF","Hilo Forest Service","HIPPNET","BI",111,19.69748,-155.0954,NA,NA,NA,NA,NA,3.302,28.194,13.716,7.62,21.417978857303,0,0,2.57166729371878,9.89411915480712,3.65463885362332,2.74611395286036,0.669939908397558,1.70854918463885,6.02614332338848,18.88184536277,2.06903831512779,3.83323078270701,7.59077355775361,0.681782394050622,0.0859733342577916,0,1.00788432354047,0,0.409048525514952,0,2.53356933914674,4.34878678367408,6.06641705474678,6.65661655535449,15.9266666853158
88.1,"KAUMANA 88.1","HILO SUGAR","COOP","BI",343,19.68362898,-155.1405634,"USC00513510",NA,NA,NA,NA,10.8120760624426,25.239710975883,16.6543915564722,30.469195642506,28.3087392373426,6.00519554176277,0.122555011056383,1.97029103847109,12.3110262792152,7.70251425572401,5.38674271530428,1.04027164076068,1.28732638375242,10.4903114103371,24.6848766766076,9.80629348826776,4.46560935294152,11.5828424210197,1.1267594916592,0.322028852622756,0,1.38064950742189,0.326813362817021,0.459568262180974,0,1.36435125596013,5.11281959032821,9.1951486436797,9.73584330322177,15.5260018942139
