"SKN","Station.Name","Observer","Network","Island","ELEV.m.","LAT","LON","NCEI.id","NWS.id","NESDIS.id","SCAN.id","SMART_NODE_RF.id","X2021.06.01","X2021.06.02","X2021.06.03","X2021.06.04","X2021.06.05","X2021.06.06","X2021.06.07","X2021.06.08","X2021.06.09","X2021.06.10","X2021.06.11","X2021.06.12","X2021.06.13","X2021.06.14","X2021.06.15","X2021.06.16","X2021.06.17","X2021.06.18","X2021.06.19","X2021.06.20","X2021.06.21","X2021.06.22","X2021.06.23","X2021.06.24","X2021.06.25","X2021.06.26","X2021.06.27","X2021.06.28","X2021.06.29","X2021.06.30"
23,"KAHUKU","RAWS","RAWS","BI",1796.4912,19.23222222,-155.78,NA,"KRCH1","32639544",NA,NA,0,0.254000000000133,1.01599999999996,1.26999999999998,10.16,2.54000000000008,5.58799999999997,5.58799999999997,7.11199999999997,0.254000000000019,3.81000000000006,0,1.26999999999998,0.507999999999925,0.762000000000057,0.254000000000019,0.254000000000019,1.77800000000002,9.14400000000001,NA,NA,2.54000000000008,NA,3.55600000000004,1.524,3.81000000000006,2.28599999999994,0.508000000000038,1.524,NA
26.2,"KEALAKEKUA 26.2","GREENWELL ESTATE","COOP","BI",442,19.48975723,-155.9122125,"USC00513977",NA,NA,NA,NA,2.93108164402146,3.26174927338344,2.59290555150965,0.3,0.8,4.45524409891238,6.33113635108532,5.08203908364499,1.95704956403006,0,0.8,2.8,NA,3.04832490978185,3.12597186031856,1.31947121574333,0.27181243944862,0.5,35.1,4.45524409891238,NA,2.11037878369623,4.92421716195477,3.26174927338344,7.1,3,NA,0.234486531521616,0.54362487889724,2.11037878369539
27,"HONAUNAU 27","TANAKA S","COOP","BI",332,19.4403158,-155.8788789,"USC00511665",NA,NA,NA,NA,0,3,4.12265119060242,0,10.2,NA,NA,1.8,3.6,0,0,5.6,NA,NA,6.9,1,0.5,3,32.2832907051655,NA,NA,NA,NA,3,6.53023829078846,3,NA,NA,1,NA
27.6,"Honaunau No. 2","NWS","HydroNet-UaNet","BI",398.0688,19.4629002,-155.8824,NA,"HAUH1","15D12742",NA,NA,4.06400000000031,NA,1.01599999999871,3.04799999999977,3.30200000000059,3.04799999999977,3.30199999999968,7.6200000000008,0,1.27000000000044,3.04799999999977,10.9220000000005,0.253999999998996,1.77800000000025,0,0,5.07999999999993,NA,39.8780000000015,2.79399999999896,3.04800000000068,1.26999999999953,7.11200000000099,NA,0.507999999998901,1.27000000000044,8.88999999999942,0.50800000000072,0,1.77800000000025
29.12,"Kealakekua","NWS","HydroNet-UaNet","BI",537.972,19.5181007,-155.9159,NA,"KLEH1","81708572",NA,NA,6.35000000000036,8.34123550923504,0.762000000000626,3.55600000000049,5.33399999999983,4.82600000000002,6.85799999999927,8.89000000000033,0,0,4.31800000000021,4.853445334559,0.252349060221967,3.30199999999968,2.03200000000015,0.253999999999905,0,0.5416089324015,42.4179999999997,4.82600000000002,3.99392113435396,2.28600000000097,5.33399999999892,NA,2.53999999999996,5.33399999999983,8.83221710780319,0.253999999999905,0,2.28600000000006
34,"Kapapala Ranch","NWS","HydroNet-UaNet","BI",638.556,19.2754993,-155.4514,"USC00513300","KAYH1","B16097C4",NA,NA,0,0,0,0,0,0,0.507999999999811,0,0,0,0,4.57200000000012,1.01599999999962,0.253999999999905,0,3.8100000000004,0.253999999999905,0,4.31800000000021,NA,10.1599999999999,0.507999999999811,8.1279999999997,10.4252646118655,8.1279999999997,0.762000000000626,1.01599999999962,0.761999999999716,2.53999999999996,0.254000000000815
36.3,"KAPAPALA RANCH","KAPAPALA RANCH","RAWS","BI",1081,19.25811,-155.441781,NA,"KPRH1","AA10E258",NA,NA,0.254000000000133,0,0,0,0,0,0.507999999999925,0,0,0,0,2.81650467971152,0,0,0,0,0,0,2.79399999999998,NA,7.89951385717989,0,3.5203124775032,8.63599999999985,7.36550287343809,1.08464790996841,0,0.761999999999944,1.52400000000011,0
38.9,"KAELAKOMO","KAELAKOMO","RAWS","BI",29.5656,19.29277778,-155.1075,NA,"KMOH1","32807432",NA,NA,0,0,0,0,0,4.57200000000012,3.048,0.253999999999905,0,0,0,1.01599999999985,0,0,0,0.254000000000133,0,0,0,0,0,0,0,0,0,0,0,0,1.26999999999998,0.762000000000171
39,"Mauna Loa Observatory","NWS","ESRL/GMD","BI",3397,19.5362,-155.5763,"USC00516198","MOBH1",NA,NA,NA,0,0,0,0,NA,NA,NA,0,0,NA,NA,NA,NA,NA,0,0,2.8,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,0,0
39.2,"MAUNA LOA 5 NNE","MAUNA LOA 5 NNE","USCRN","BI",3398,19.5354,-155.576,"USW00021514","MLBH1","CD07379A",NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5,11.5,0,0,2.1,0,0,0,0,0,0,0,0,0,0
43.3,"PUHE CS","PUHE CS","RAWS","BI",34.126,20.025,-155.8211111,NA,"PHRH1","32D61558",NA,NA,0.253999999999991,0.762,0,0,0.507999999999996,1.27000000000002,2.03199999999997,0,0,0,0,0,8.38200000000001,3.55600000000001,0,0,0,4.82599999999998,NA,0.762,3.048,0,0,0.762,0.507999999999981,1.77800000000002,0.762,1.01599999999999,0,0
47,"KEMOKU LAVA FLOW","RAWS","RAWS","BI",1706.88,19.47555556,-155.3627778,"USR0000HKEA","KKUH1","FA4447E8",NA,NA,0,0,0,0,0,0,0.253999999999905,0.253999999999905,0,0,0,0,0,0,0,0,0.254000000000133,0,0.253999999999905,0.254000000000133,3.048,0.253999999999905,0,0.508000000000038,0.508000000000038,0.253999999999905,0.254000000000133,0,0.253999999999905,0.253999999999905
48,"PALI 2","RAWS","RAWS","BI",847.344,19.3175,-155.2922222,"USR0000HPAL","PLIH1","FA900222",NA,NA,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0,0,NA,0,0,0,2.79400634765625,NA,NA,0,NA,NA,0
54.2,"Glenwood","HELBUSH XL","HydroNet-UaNet","BI",802.2336,19.5076008,-155.1707,"USC00510744","GLNH1",NA,NA,NA,0.254,0,0,0,0,7.30462433983225,8.3400888859669,3.58801560821831,4.65903571847406,10.053456280519,0.390492890973987,4.2721746373221,2.53990010948146,0.719015091783448,0,3.97684842578757,14.4944121712238,0.559233960276015,1.11846792055203,1.64879275643057,3.51372858870392,4.35394789965577,2.1901068411174,3.56569849806374,1.59781131507433,2.5984790035149,4.07471166222201,0.159781131507432,7.3165159078403,2.64294485945473
55.6,"VOLCANO 4.0","COOP","COOP","BI",1194.8,19.441359,-155.2487445,"US1HIHI0071",NA,NA,NA,NA,NA,NA,NA,NA,0,0,8.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
63,"KALOKO-HONOKOHAU","RAWS","RAWS","BI",7.62,19.67277778,-156.0202778,NA,"KHOH1","FA667668",NA,NA,5.58800000000002,0,0,5.33399999999997,0,0,0,1.01600000000002,NA,0,0,1.77800000000002,7.61999999999998,0,0,0,3.30200000000002,7.36599999999996,NA,NA,0,0,2.28599999999997,NA,0,0,NA,0.254000000000019,0,0
65.4,"PAHOA 2.1 E","PAHOA 2.1 E","CoCoRaHS","BI",137,19.5043,-154.9165,"US1HIHI0003",NA,NA,NA,NA,1.5,0.5,0.5,0,0.3,1.3,14,5.1,1.3,6.6,6.1,9.1,2.5,6.1,0.3,5.8,2.5,5.8,0.3,0.5,1.3,4.6,0.5,3.6,1.3,1.3,6.6,0.5,0.5,5.8
65.6,"KURTISTOWN 6.6 SSE, HI US","CoCoRaHs","CoCoRaHs","BI",339.63,19.5021,-155.029,"US1HIHI0055",NA,NA,NA,NA,7.1,0,1.3,0,0.5,5.8,11.2,5.1,6.4,5.8,8.42129093045202,10.4,1,2.3,0.3,1.8,18.5,10.9,0.3,0.8,3.8,5.6,7.4,7.1,3.6,0.3,5.3,3.6,0.3,9.7
67.7,"PAHOA 2.7 SSE","PAHOA 2.7 SSE","CoCoRaHS","BI",259,19.4654,-154.927,"US1HIHI0051",NA,NA,NA,NA,1.8,0.5,1,0,0.8,1.5,14.5,6.1,4.3,9.7,10.7,4.1,1.5,3.3,0.8,7.4,10.7,8.9,0,0.3,2.5,1.5,1.3,1.5,3,0.3,6.6,0.3,0.3,10.9
68.14,"HONOKOHAU HARBOR 68.14","COOP","COOP","BI",9,19.67944,-156.02333,"USC00511880",NA,NA,NA,NA,2.5,0.3,0,6.4,0,0.3,0,0,1,0,0,1.8,8.1,0,0,0,NA,4.8,NA,2,0,0,NA,3.6,0,0,NA,9.4,0,0
68.21,"KAILUA KONA KE AHOLE AIRPORT","KAILUA KONA KE AHOLE AIRPORT","NWS","BI",27,19.73556,-156.04889,"USW00021510","PHKO",NA,NA,NA,0.508,0,0,0,0,0,NA,0.3,NA,0,NA,0,0,NA,0,0,NA,NA,6.1,NA,0,0,0.5,NA,0,0,1.5,1.5,NA,0
69.25,"Palamanui","Hilo Forest Service","HIPPNET","BI",297,19.73756,-155.99582,NA,NA,NA,NA,NA,0.762,0,0,0.762,0,0,0,2.286,NA,0.762,0,8.636,0.508,0,0,0,1.524,0,0.254,0,0,0,7.112,NA,1.778,9.398,NA,0.508,0,0.254
69.27,"KALAOA 1.7","KALAOA 1.7","CoCoRaHS","BI",304.5,19.7238,-155.9926,"US1HIHI0006","","",NA,NA,0,0.5,0.5,3,0.5,0,0,0.5,3.8,6.4,0,8.6,1.3,0,0,0.5,1.5,0,0.5,2,0,0,0.8,4.8,0,4.6,4.8,NA,1.3,0
69.51,"Kailua Kona HI US E6648-EW6648 ","unknown","APRSWXNET","BI",164.05,19.61,-155.96,NA,"E6648",NA,NA,NA,NA,0.253999977111809,NA,NA,NA,0.254000008106232,1.01600004053116,3.80999973678589,NA,NA,NA,5.33399963378906,8.6359992365173,NA,1.26999998092651,0.254000027179722,NA,3.81000018119812,46.2279980182648,NA,2.53999996185303,NA,2.53999997806549,NA,1.77799999713898,3.55600017595291,NA,0.254000549316395,NA,3.81000018119812
70.16,"Waiaha Stream","NWS","HydroNet-UaNet","BI",460.5528,19.6331997,-155.9486,NA,"WIHH1","9321011E",NA,NA,7.15449167379711,9.39799999999991,0.85853900085631,1.26999999999998,0.254000000000019,0.508000000000038,7.72685100769962,4.82599999999991,0,1.524,4.865054338182,0.761999999999944,NA,3.72033567037393,3.048,0.508000000000038,0,NA,47.7920043809617,5.84199999999998,5.58799999999997,3.30200000000002,6.00977300598802,NA,1.77799999999991,6.00977300598904,NA,0.507999999999925,0.508000000000038,7.11199999999997
70.7,"Puuwaawaa","Hilo Forest Service","HIPPNET","BI",1659,19.72544,-155.87389,NA,NA,NA,NA,NA,NA,0,0,NA,0,1.778,6.096,3.302,0,0,0.254,NA,0.254,0,0,NA,0.254,NA,10.668,5.588,4.572,0,3.048,10.922,3.302,7.62,8.89,2.286,0.508,1.778
74.8,"KEALAKEKUA 4 74.8","COOP","COOP","BI",433,19.5106,-155.9217,"USC00513987",NA,NA,NA,NA,3.33497191291599,3.71120409965226,5.1,1.35883574474921,6.37702775464439,5.06915730763204,7.20353933189737,5.78232190797797,2.22672245979136,0,1.81526610432761,5.05670438798871,NA,3.4683707894321,0,3,0.309267008304355,2.14005095964397,42.2459258474901,5.06915730763204,NA,2.4011797773004,5.60275281369741,3.71120409965226,5.3731632845797,4.24244794372159,NA,0.266797753033164,0.61853401660871,2.40117977729944
75.1,"PTA KIPUKA ALALA","RAWS","RAWS","BI",1641.348,19.66694444,-155.7077778,"USR0000HPTK","PKAH1","32666200",NA,NA,0,0,0,0,0,0,0,0.253999999999991,0,0,0,0,0,0.254000000000019,0,0,0,0,0.253999999999991,0.253999999999991,0.762000000000029,0,0,1.01599999999999,2.03200000000001,1.52399999999997,0,0.762,0.254000000000019,NA
79.6,"Kulani NWR","NWS","HydroNet-UaNet","BI",1623.3648,19.5543995,-155.3089,NA,"KNWH1",NA,NA,NA,0.254,0,0,0,0,4.31671152235373,4.95276403502972,3.3435008448232,1.46184282306703,3.06338994993687,0.0744101132335158,2.03457091567797,2.47578567234051,0.503049562533337,0,4.28290746236891,8.54844591974051,0.516948930531263,1.66233865942208,2.31887511762293,3.62312903520653,1.54980506065087,2.76291968564408,2.5424527009713,1.36926423608452,0.237476951346075,2.00088208945041,0.111788791674074,5.3416782890589,1.83194923009604
83,"QuarryRainGageatSaddleRd","USGS","USGS","BI",1286.256,19.68586111,-155.2942222,NA,"SDQH1","DDF6B6E4",NA,NA,0.254000000000133,0.253999999999905,0,0,0,9.65200000000004,8.88999999999993,7.22803530921565,3.81,0.507999999999999,0,2.032,4.826,2.286,0,6.35,6.604,1.778,3.556,4.826,2.54,2.286,4.064,5.842,5.08,0.507999999999996,2.54000000000001,0.507999999999996,8.09136745048486,7.366
85.2,"Waiakea Uka","NWS","HydroNet-UaNet","BI",303.8856,19.6585999,-155.1277,"USC00519084","WKAH1",NA,NA,NA,0.508,0.254,0,0,0,5.80375177820403,8.05051866822405,3.29233192402347,3.66344089613477,12.9494485232605,0.455903593142881,5.41559037649813,2.79198289797166,0,0,4.77670091426768,13.5492160021371,0,0,0.120087015781713,5.191107607832,4.21369914424094,2.46322464108979,1.5857955027348,0,2.23772796268442,4.56730249453253,0,5.26706887581193,0.396834168228914
87,"HILO INTERNATIONAL AIRPORT 87","NWS","HydroNet-UaNet","BI",11.6,19.7191,-155.053,"USW00021504","PHTO",NA,NA,NA,0.254,0.254,0.254,0,0,7.1,7.83571587327835,1.8,4.8,9.7,0,4.3,1,0,0,2.3,8.1,0,0,0.3,1.3,0.5,0.3,1.5,0,3.8,4.6,0,3.8,0.3
87.5,"HILO 5 S","HILO 5 S","USCRN","BI",189,19.645,-155.0827,"USW00021515",NA,NA,NA,NA,0.9,0,0,0,0,5.8,6,3.5,1.5,11.9,0.3,6.4,5.7,0,0,9.1,13.3887987788839,0,0,0,8.3,2.7,5,0,0,0,4.8,0,5.39710058598871,0.3
87.8,"HILO 0.4 SW","HILO 0.4 SW","CoCoRaHS","BI",107,19.692,-155.0925,"US1HIHI0039",NA,NA,NA,NA,2.5,0,0,0,0,1.5,9.1,3.8,5.1,7.6,6.96199586317494,6.1,2.3,1.3,1.01972088489516,2.51883545180507,8.84014170996251,8.27215753961593,0.0951552011174327,0.62423053039798,2.19578062029583,3.88694267903804,5.82125630480413,6.44486749131209,3.78341325172637,2.19359990797643,5.01200562230152,1.27027431393388,0.739622432837879,9.64362763382021
87.9,"IPIF","Hilo Forest Service","HIPPNET","BI",111,19.69748,-155.0954,NA,NA,NA,NA,NA,1.524,0,0,0,0,3.048,8.89,4.064,3.556,14.732,1.016,4.572,1.524,0,0,2.54,23.114,0,0,0,5.588,8.89,2.032,2.794,0,2.032,3.302,0,9.906,0.508
88.8,"Waiakea Exp Farm","UNIV HAWAII","STATE","BI",183,19.644743,-155.0805636,NA,"WEXH1","CD07410A",NA,NA,1.27,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
89.11,"Piihonua","NWS","HydroNet-UaNet","BI",296.8752,19.7098007,-155.1395,"USC00518053","PIIH1",NA,NA,NA,0.508,0,0,0,0,6.27898895816392,8.06490952146766,3.63471272322972,3.70805316747659,9.95476128932036,0.333519433965412,4.73295243088868,0.99825340830175,0.250764522166715,0,1.81614243741881,12.6116784698347,1.00305808866551,0,0.11177759888115,2.31872648196141,3.1045910453326,2.15802133872689,1.47606643781063,0,2.08288845375872,4.17706621514725,0,4.90261422725394,4.41615193160859
89.13,"KAIWIKI HOMESTEAD 89.11, HI US","COOP","COOP","BI",379.67,19.7509,-155.1362,"USC00512802",NA,NA,NA,NA,0.8,0.3,1.8,0.3,0.5,0.3,12.7,11.2504223822317,4.8,10.9,9.1,12.2,0.3,5.6,3.6,3.3,11.4736791967128,10.7364887338016,0,0.3,2,5.04488896428369,8.1,8.36483672849987,4.91051742643211,5.6,6.4,0.5,0.959960914598285,12.5165289644974
91.11,"PUNA MACADAMIA O 91.11","COOP","COOP","BI",244,19.61861,-155.08667,"USC00518315",NA,NA,NA,NA,0.554600348687791,0,0,0,0.0965998565858727,2.67047807372456,7.7690992353768,0,0,6.73834179449257,3.30907478087461,7.22554163027604,0.52212679051449,0,0,1.79427022938093,9.47376401175335,5.32298476919422,0.0579599139515236,0.309835260859052,0,9.4,4.1,0,0,2.22058953727015,2.79673670790636,0,0,0
91.15,"Mountain View","Mountain View","HydroNet-UaNet","BI",346.5576,19.5674992,-155.0841,NA,"MTVH1",NA,NA,NA,4.572,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
91.9,"Pahoa Beacon","NWS","HydroNet-UaNet","BI",187.1472,19.5149994,-154.9644,NA,"PHAH1",NA,NA,NA,0.508,0.762,0,0,0.0810655928965947,3.34298426289012,7.66841743530254,2.81634402440598,2.77663791493172,8.71724813796994,1.92200367358067,5.00514777645541,1.39178254477186,1.64833372223076,0,2.03810531340295,13.6481058230416,1.72448514519625,0.0810655928965947,0.226828624576936,2.06532232363121,3.79048333719722,0.774168527276764,2.12223763757805,0.260299644557924,2.06040197763148,4.07923303287901,0.135109321494325,3.83005986470807,3.87274930256851
92,"KEAAU 92","PU SUGAR","COOP","BI",87,19.62918887,-155.0333418,"USC00513872",NA,NA,NA,NA,0.458931577530044,0.123440277698987,0.5,0,0.0908731076972837,2.51216358050263,9.65690967485556,3.6,1.79286095606028,6.33887131134295,3.11290222955425,6.79718838045675,0.491173442104254,2.39516216289945,0,2,15.2,5.3,0.0545238646183702,0.291467234254448,0.5,3.44134040868416,2.32901432900337,2.8,0.8,2.08894587739298,2.63093719846877,0.0545238646183702,0,11.2
92.5,"KiholoRainGage","USGS","USGS","BI",283.96692,19.82580556,-155.8925833,NA,"KIRH1","DD60236E",NA,NA,2.032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.762000000000004,0,0,0,0,0,0,0,0,0,0,0.253999999999998,2.032,1.27,0
93.12,"PUUANAHULU","RAWS","RAWS","BI",830.58,19.83277778,-155.7697222,NA,"PULH1","48703040",NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0.253999999999991,0,0,0.253999999999991,0,0,0,0.507999999999981,0.762000000000029,0,0,0,4.82599999999999,6.34999999999999,0.253999999999991,11.176,0.253999999999991,0
93.13,"Mamalahoa","Hilo Forest Service","HIPPNET","BI",636,19.80256,-155.85062,NA,NA,NA,NA,NA,0,0,0,0,0,10.668,10.668,0.254,0,0,0,0,0,0,0,0,0,0,0,0,0.762,0.254,0.508,0,0.762,0,NA,3.302,0.508,0
93.61,"PAHOA 4.7 NE, HI US","CoCoRaHs","CoCoRaHs","BI",53.95,19.5473,-154.8988,"US1HIHI0065",NA,NA,NA,NA,3.3,0,0.3,0,0,1.5,6.4,3,0.8,8.6,3.8,11.9,3.6,4.3,1.5,5.3,4.6,2.3,0,1.3,0.5,4.6,0.3,5.8,0.3,0,3.6,0.8,0.3,7.9
93.62,"PAHOA 5.7 NE","COOP","COOP","BI",27.4,19.5565,-154.8865,"US1HIHI0070",NA,NA,NA,NA,0.5,0,0.5,0,0,1.3,5.6,2,0.5,8.4,0.3,10.9,3.8,2.8,0.5,5.3,5.3,0,0,0.5,0.5,3.6,0,8.6,0,0,0,1,0,6.1
93.63,"HAWAIIAN PARADISE PARK 2.4 E","COOP","COOP","BI",10.1,19.594568,-154.936038,"US1HIHI0072",NA,NA,NA,NA,2.8,1,0.5,0,0,1.5,NA,2,1.5,3.8,3.6,12.2,0.5,1,0.5,4.8,6.1,NA,NA,NA,NA,1.3,6.9,3.8,0.3,0,6.1,0.3,0,12.2
93.64,"KEAAU 5.5","COOP","COOP","BI",18,19.613803,-154.955684,"US1HIHI0068",NA,NA,NA,NA,2,2,1.3,2.5,0,2.5,10.7,1.3,2.5,4.3,2.3,12.7,0,1.5,0,2.5,11.2,1.5,0,0,0,5.6,0.5,2.3,0.5,1.3,10.7,0.8,0,17.3
93.8,"KONA VILLAGE 93.8","KO VILLAGE RES","COOP","BI",12,19.8314012,-155.9858256,"USC00514765",NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
94,"KAUPULEHU LAVA FLOW","RAWS","RAWS","BI",372.1608,19.80333333,-155.9180556,NA,"KPLH1","4870E628",NA,NA,2.79399999999998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.762,0,2.286,0,0,0,0,0,0,0,0,0.50800000000001,1.01600000000002,0
94.5,"PUU WAAWAA","RAWS","RAWS","BI",708.9648,19.795,-155.8452778,"USR0000HPUW","PWWH1","487046D0",NA,NA,0,0,0,0,0,8.63599999999997,5.84200000000004,0,0,0,0,0,0,0,0.253999999999962,0,0,0,0,0,2.79400000000004,0,1.01599999999996,0.762000000000057,3.80999999999995,0.254000000000019,NA,3.81,0.762000000000057,0.253999999999905
95.11,"WAIKOLOA VILLAGE 2.7 ENE","WAIKOLOA VILLAGE 2.7 ENE","CoCoRaHS","BI",265,19.9465,-155.7883,"US1HIHI0047",NA,NA,NA,NA,0,0,0,0,0,0,1.3,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0.5,0,0,8.4,0.3,9.1,0.3
95.6,"WAIKOLOA","RAWS","RAWS","BI",297.7896,19.92416667,-155.7936111,NA,"WKVH1","4870C0C4",NA,NA,0,0,0,0,0,1.016,0,0,0,0,0,0,0,0,0,0,0,0,8.636,0,0,0,0,0,0,4.572,0.508000000000003,7.62,0.253999999999998,0
95.8,"WAIKOLOA 95.8","BOISE CASCADE","COOP","BI",268,19.93389178,-155.7877744,"USC00519142",NA,NA,NA,NA,0,0,0,0,0,0,0.938763637794117,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,6.06585735190045,0.216637762567873,6.57134546455882,0.216637762567873
95.9,"WAIKOLOA BEACH RT 95.9","COOP","COOP","BI",24,19.91278,-155.87778,"USC00519144",NA,NA,NA,NA,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,5.3,0
