"SKN","Station.Name","Observer","Network","Island","ELEV.m.","LAT","LON","NCEI.id","NWS.id","NESDIS.id","SCAN.id","SMART_NODE_RF.id","X2021.02.01","X2021.02.02","X2021.02.03","X2021.02.04","X2021.02.05","X2021.02.06","X2021.02.07","X2021.02.08","X2021.02.09","X2021.02.10","X2021.02.11","X2021.02.12","X2021.02.13","X2021.02.14","X2021.02.15","X2021.02.16","X2021.02.17","X2021.02.18","X2021.02.19","X2021.02.20","X2021.02.21","X2021.02.22","X2021.02.23","X2021.02.24","X2021.02.25","X2021.02.26","X2021.02.27","X2021.02.28"
47,"KEMOKU LAVA FLOW","RAWS","RAWS","BI",1706.88,19.47555556,-155.3627778,"USR0000HKEA","KKUH1","FA4447E8",NA,NA,0,1.524,6.35000000000002,5.07999999999993,0.254000000000133,0.254000000000019,0,0,0,0,0,0,5.33399999999995,2.28599999999994,0,0,2.79399999999998,13.97,0,3.81000000000006,5.33399999999995,0,1.77800000000002,7.62,6.35000000000002,8.88999999999999,3.04799999999989,3.30200000000013
63,"KALOKO-HONOKOHAU","RAWS","RAWS","BI",7.62,19.67277778,-156.0202778,NA,"KHOH1","FA667668",NA,NA,0,0,0,10.16,2.794,0,0,0,0,0,0,0,0,3.556,0,1.27,0,0.762,0,3.048,0,0,0,0,0,0,0,1.27000000000001
70.16,"Waiaha Stream","NWS","HydroNet-UaNet","BI",460.5528,19.6331997,-155.9486,NA,"WIHH1","9321011E",NA,NA,10.414,0,0,5.08,0,0,0,0,0,0,0,0,0,0,1.43089833475984,4.57887467123024,0,33.7692007003202,4.57887467123024,0,7.72685100770064,5.72359333903626,0,0.572359333904548,0,1.14471866780705,0.858539000855285,2.86179666951864
75.1,"PTA KIPUKA ALALA","RAWS","RAWS","BI",1641.348,19.66694444,-155.7077778,"USR0000HPTK","PKAH1","32666200",NA,NA,0,0.253999999999998,0.254000000000005,0.253999999999998,NA,0,0,0,0,0,0,0,1.524,0.253999999999991,0.254000000000012,0,0,0.761999999999993,0.253999999999991,0,0,0,0.254000000000005,7.112,0,0,3.81,0
83,"QuarryRainGageatSaddleRd","USGS","USGS","BI",1286.256,19.68586111,-155.2942222,NA,"SDQH1","DDF6B6E4",NA,NA,0,0.253999999999678,0.571162673441264,2.03200000000038,7.36599999999976,0.254000000000133,0,0,1.26999999999998,0,1.52399999999989,0,9.39800000000014,2.03199999999993,0.253999999999905,0.254000000000133,5.07999999999993,17.2719999999999,0,13.7160000000001,28.194,3.80999999999972,23.4176696110953,53.1181286300455,25.1311576314194,59.9720807113417,62.2567314051071,110.805558647622
92.5,"KiholoRainGage","USGS","USGS","BI",283.96692,19.82580556,-155.8925833,NA,"KIRH1","DD60236E",NA,NA,0.254000000000005,0,0,0.253999999999991,1.01600000000001,0,0,0,0,0,0,0,0,1.77800000000001,0,0,1.524,29.972,0,0,0,0.508,0,2.032,0,0.254,0,0
93.12,"PUUANAHULU","RAWS","RAWS","BI",830.58,19.83277778,-155.7697222,NA,"PULH1","48703040",NA,NA,9.398,0.507999999999996,0.508000000000003,0.508000000000003,0,0,0,0,0,0,0,0,0,0.253999999999998,0,4.826,0,0.253999999999991,0,15.748,2.03200000000001,0,0,2.794,0.762,11.176,0,0
94,"KAUPULEHU LAVA FLOW","RAWS","RAWS","BI",372.1608,19.80333333,-155.9180556,NA,"KPLH1","4870E628",NA,NA,0,0.762,0,0.508000000000003,13.462,0,0,1.524,0,0,0,0,0,0.254000000000005,0,3.048,0.254000000000005,0,0,0,0.507999999999996,4.82599999999999,0,0,0,0,0,0
94.5,"PUU WAAWAA","RAWS","RAWS","BI",708.9648,19.795,-155.8452778,"USR0000HPUW","PWWH1","487046D0",NA,NA,17.272,0.254000000000005,0.253999999999991,3.048,1.01600000000001,0,0,0,0,0,0,0,0,2.794,0,0.762,0.762,7.62,0.253999999999991,0.50800000000001,1.524,2.794,0.254000000000005,0.507999999999996,0,0,0,0
95.6,"WAIKOLOA","RAWS","RAWS","BI",297.7896,19.92416667,-155.7936111,NA,"WKVH1","4870C0C4",NA,NA,5.334,0,0.253999999999991,0,0,0,0,0,0,0,0,0,1.01600000000002,0.762,0,1.26999999999998,0,0,0,5.334,0.253999999999991,0,0.762,10.668,0,4.31800000000001,0,0
98.2,"PUHO CS","PUHO CS","RAWS","BI",29.5656,19.42194444,-155.9075,NA,"PERH1","32D6803A",NA,NA,0,0,0,0,2.286,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,0,0,0,0,0,NA,0
99,"PTA WEST","RAWS","RAWS","BI",1307.592,19.77166667,-155.7022222,"USR0000HPTW","PKWH1","32667176",NA,NA,4.826,0,1.778,0.508000000000003,0,0,0.253999999999998,0,0,0,0,0,0,2.54,0.253999999999998,0.254000000000005,0,5.08,0,0,0,0,NA,0,0,2.286,0.253999999999998,0
102.8,"AUHMOA","RAWS","RAWS","BI",2001.9264,19.83638889,-155.6130556,NA,"AHMH1","4870D3B2",NA,NA,0.253999999999999,0.254,0,0.254,0,0.254,0,0,0,0,0,0.254,0,0,0.254,0,0,0.508,0.254,0,0.254,0,0.254,0,0.507999999999999,0,0.254,0.254
107.4,"PTA EAST","RAWS","RAWS","BI",1959.864,19.68277778,-155.5452778,"USR0000HPTA","PTAH1","3266D18E",NA,NA,0.253999999999991,0.762,2.03200000000001,0,0,0,0,0,0,0,0,0,0.253999999999991,0,0,0,0,0.254000000000005,0,0,0,0,0.253999999999991,1.524,1.01600000000001,1.27,0.254000000000005,0.253999999999991
109,"PTA RANGE 17","RAWS","RAWS","BI",1734.312,19.74583333,-155.6261111,NA,"PTRH1","3279630C",NA,NA,0,0,1.27,0.253999999999998,0.254000000000005,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
113.2,"PUU MALI","RAWS","RAWS","BI",2165,19.92666,-155.44,NA,"PMLH1","3181742E",NA,NA,0,0,0,21.082,0.253999999999991,0,2.79400000000001,1.01599999999999,11.684,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.524,0,0.50800000000001,0.253999999999991,5.07999999999998
129,"HAKALAU","RAWS","RAWS","BI",1950.72,19.82111111,-155.3305556,"USR0000HHAK","HKUH1","8374D370",NA,NA,0,2.03200000000004,0.253999999999962,0.254000000000076,3.27571125880315,0.112955560648447,0,0,0.564777803241931,0.253999999999962,0.762,0,3.30200000000002,0.507999999999981,0,0.112955560648447,1.01599999999996,3.55600000000004,0,3.55599999999998,5.58800000000002,3.30199999999996,10.414,23.622,11.176,26.67,27.686,49.276
133.3,"Laupahoehoe","NWS","HydroNet-UaNet","BI",499.872,19.9792,-155.2372,NA,"LPHH1","B159741A",NA,NA,0,0,0,19.5579999999995,7.11200000000008,0,0.25400000000036,0,21.5899999999997,4.06400000000031,9.65199999999959,0,0.762000000000171,0,0,0,3.55599999999959,2.28600000000006,0,0.508000000000266,1.77799999999979,5.58800000000019,12.4459999999999,0.0626788116409431,7.11200000000008,0.250715246563777,92.7100000000005,36.0679999999993
147.2,"KOHALA RANCH","KOHALA RANCH","RAWS","BI",328.8792,20.08305556,-155.8325,NA,"KHRH1","4870B654",NA,NA,0,0,0,4.064,1.27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.77800000000001,0.507999999999996,0,0,0,0,0,0,0
160.3,"Upolu Airport","NWS","HydroNet-UaNet","BI",34,20.265,-155.8582,NA,"UPLH1","B15017A0",NA,NA,0,0,4.064,11.938,3.556,0,0,1.77800000000001,0,0,1.524,0,0.507999999999996,0,0,0,6.35000000000001,0,0,0,0.253999999999991,0,3.30199999999999,0,0.254000000000005,0.762,14.224,1.27
176.3,"Kahua Ranch HQ","KAHUA RANCH","HydroNet-UaNet","BI",987.552,20.1249008,-155.7884,NA,"KASH1","15D293C2",NA,NA,0,0,0,14.478,1.2700000000001,0,0,0,8.88999999999999,0.508000000000038,1.01599999999996,0.254000000000019,3.55600000000004,0,0,0,0,0,0,0,1.77799999999991,0.508000000000038,1.77799999999991,1.52400000000011,0,0.253999999999905,7.11200000000008,6.85799999999995
185.7,"KawainuiRainGagenearKamuela","USGS","USGS","BI",1237.488,20.08533333,-155.6811667,NA,"KWSH1","DDF6A592",NA,NA,3.30200000000002,1.77799999999991,0.508000000000038,17.78,0.508000000000038,0,1.01600000000008,0.253999999999905,19.812,6.60399999999993,11.176,3.048,3.30200000000002,0.254000000000019,0,4.31799999999998,13.97,0.254000000000001,0,0.254,4.572,8.89,11.43,0.253999999999998,0,1.01600000000001,NA,40.64
192.7,"Kamuela Upper","NWS","HydroNet-UaNet","BI",948.5376,20.0319996,-155.6667,"USC00513080","KUUH1","817075F6",NA,NA,0,1.524,0,17.78,1.01599999999996,0,0,0,1.01599999999996,0.762000000000057,2.54000000000008,0.253999999999905,0.254000000000019,0,0,0,7.36599999999999,0,0,0,2.28600000000006,3.048,1.01599999999996,0.253999999999905,0,0,6.9209994256412,10.1600000000002
201.3,"Kamuela 1","NWS","HydroNet-UaNet","BI",877.824,20.0394993,-155.6084,NA,"KMUH1","81706680",NA,NA,0,0.507999999999811,0,6.60400000000027,0.253999999999905,0,0,0,11.9379999999992,0,2.28600000000006,0,0,0,0,0,6.35000000000036,0,0,0,1.01599999999962,0,0,0,0,0,3.8100000000004,4.57200000000012
215.5,"Honokaa","NWS","HydroNet-UaNet","BI",591.9216,20.0656,-155.49,NA,"HNKH1","B15047DC",NA,NA,1.52399999999989,0.253999999999905,0,31.4960000000001,1.26999999999998,0,0,0,NA,0.253999999999451,6.60400000000072,0,0,0,0,0,1.77799999999979,0.253999999999905,0,0,0,0,0,0,0,0,29.7543880320014,28.9560000000006
250.2,"Ulupalakua Ranch","NWS","HydroNet-UaNet","MA",581.5584,20.6487999,-156.3981,NA,"ULUH1","8170531A",NA,NA,14.2239999999999,0,16.2560000000001,1.26999999999998,0,0,0,0,0,0,0,0,0,0,0.507999999999925,0,9.90600000000006,1.524,0,0,0,0,0,0,0,0,3.55600000000004,0
255,"KepuniGulchRainGage","USGS","USGS","MA",225.552,20.6195,-156.2518889,NA,"KPNH1","F000D4EA",NA,NA,0,0,17.78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.762,0,0.253999999999998,3.81,0,0,2.54,1.524,2.28599999999999,0.762000000000008,0
267.8,"KULA 1","KULA 1","RAWS","MA",1998.5736,20.68305556,-156.3216667,NA,"KLFH1","AA10F12E",NA,NA,8.88999999999999,0.253999999999991,66.802,0.762000000000029,0,0,0,0,0,0,0,0,1.01599999999999,0,0,0,15.748,6.85800000000003,0,0,0,0,0,0,0,0,8.636,2.28599999999997
302,"MAALAEA BAY","NWS","STATE","MA",302,20.7903,-156.514,NA,"P36","15DF05C6",NA,NA,0,0,11.43,0,0,0,0,0,0,0,0,0,0,0,0,0,2.79399999999998,0.253999999999991,0,0,0,0,0,0,0,0,0,0
311.2,"Kealia Pond NWR","Kealia Pond NWR","RAWS","MA",3.6576,20.7975,-156.4772222,NA,"KPDH1","32B2C438",NA,NA,0,0,5.33400000000002,0,0,0,0,0,0.507999999999981,0,0,0,0,1.77800000000001,0,0,0.254000000000005,0.762,0,0,0,0,0,0,0,0,0,0
311.5,"Kihei 2","NWS","HydroNet-UaNet","MA",54.5592,20.7061005,-156.437,NA,"KHIH1","93202508",NA,NA,1.77800000000002,0,9.39800000000002,1.01599999999996,0,0,0,0,0,0,0,0,0,0,0,0,3.30200000000002,0.507999999999925,0,0,0,0,0,0,0,0,0,0
324.7,"Kula Branch Stn","NWS","HydroNet-UaNet","MA",944.88,20.7577991,-156.3217,"USC00515000","KBSH1","93220610",NA,NA,0,0.254000000000133,15.4940000000001,3.30199999999991,0.761999999999944,0,0,0,2.53999999999974,0,0,0,3.04800000000023,9.90599999999995,1.0160000000003,0,3.04799999999977,6.34999999999991,0,0,0,0,0,0,0,0,4.57200000000012,3.80999999999972
348.5,"WestWailuaikiRainGagenrKeanae","USGS","USGS","MA",472.44,20.81436111,-156.1429722,NA,"WWKH1","DD5E710A",NA,NA,18.7960000000003,0.253999999999905,1.26999999999998,7.11199999999963,6.09600000000046,0,2.79399999999987,0.253999999999905,15.748,1.77800000000025,7.8739999999999,0.762,18.288,0.508000000000003,0,0,38.862,85.09,11.176,6.60400000000001,18.542,6.34999999999999,19.05,4.4078071779189,18.542,16.8205990378985,65.786,80.4479794898166
353,"Hana AP","NWS","HydroNet-UaNet","MA",19,20.7946,-156.0157,"USC00511125","HNAH1","B150314C",NA,NA,9.14400000000023,1.01600000000008,1.52400000000034,NA,1.01599999999962,0,0,0.762000000000171,23.6219999999998,0,0,0,6.096,0.762000000000171,0,0,16.5099999999998,40.8940000000002,1.77799999999979,4.06399999999985,9.6520000000005,0.761999999999716,2.03200000000015,1.26999999999998,4.31799999999976,16.7640000000001,15.2399999999998,17.018
361.1,"Lahainaluna","NWS","HydroNet-UaNet","MA",238.0488,20.8909,-156.6556,NA,"LAHH1","81700366",NA,NA,1.77800000000002,0,31.242,0,0,0,0,0,0,0,0,0,0,0,0,0,0.508000000000038,4.572,0,0,0,0,0,0,0,0,0.254000000000019,8.38199999999995
380,"PuuKukuiRainGageatalt","BALDWIN PKRS","USGS","MA",1759,20.89083333,-156.6008333,"USC00514887","PKKH1","DD73556E",NA,NA,20.828,0.25400000000036,33.02,1.26999999999998,0.507999999999811,0.508000000000266,0,2.53263027875987,6.34999999999991,0.253999999999905,0,0.761999999999716,19.8120000000004,0.761999999999716,0.508000000000266,0,52.578,32.5120000000002,10.2972595112222,2.79399999999987,4.57200000000012,1.01599999999962,6.85800000000063,4.57199999999966,0.253999999999905,21.8440000000001,155.194,124.206
386.6,"Wailuku","NWS","HydroNet-UaNet","MA",146.9136,20.8831005,-156.5124,NA,"WUKH1","9321D776",NA,NA,0,0,33.5280000000002,0,0,0,0,0,2.79399999999987,0,0,0,0,0,0,0,15.7479999999996,6.60400000000027,0,0,0,0,0,0,0,0,0.507999999999811,0
426.6,"Pukalani","NWS","HydroNet-UaNet","MA",495.9096,20.8355007,-156.3307,NA,"PUKH1","15D2B52E",NA,NA,3.048,0,9.39800000000002,0.761999999999944,0,0,0,0,1.77800000000002,0,0,0,0,0,0.761999999999944,0,4.31799999999998,5.33400000000006,0,0,0,0,0,0,0,6.85799999999995,5.84199999999998,7.87400000000002
482.5,"Kahakuloa","Kahakuloa","HydroNet-UaNet","MA",335.28,20.9540997,-156.5342,NA,"KHKH1","781001B6",NA,NA,0,0,6.09600000000023,1.26999999999998,21.336,0,0,0.508000000000038,11.6839999999997,0,0,0,3.04800000000023,3.048,0.253999999999678,0,24.1300000000001,30.4800000000002,0,0,0,0,0,0,0,4.57199999999966,10.1600000000001,7.36600000000021
489,"Haiku","NWS","HydroNet-UaNet","MA",99.3648,20.9288998,-156.3225,"USC00510822","AIKH1","50A30568",NA,NA,0.254000000000133,0,0.761999999999944,1.52400000000011,0.761999999999716,0,0,0,0.508000000000266,0,0,0.761999999999944,5.84199999999964,0,0,0,28.4480000000003,19.3039999999999,5.58800000000019,0.762000000000171,1.26999999999953,2.79400000000032,5.33399999999983,9.65200000000004,0.762000000000171,14.4779999999996,23.3680000000004,4.06399999999985
499.9,"KANELOA","RAWS","RAWS","KO",248.412,20.52222222,-156.5658333,"USR0000HKAN","KAOH1","32793370",NA,NA,0,0,7.62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.762,0,0,0,0,0,0,0,0,1.01599999999999,0
536.5,"Kaunakakai Mauka","MOLOKAI GEN HOSP","HydroNet-UaNet","MO",28.3464,21.0946007,-157.0174,NA,"KACH1","50A0F2E2",NA,NA,2.53999999999999,1.27000000000004,9.398,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.30199999999999,0.253999999999991,0,0,0,0,0,0,0,0,0
538,"MOLOKAI 1","RAWS","RAWS","MO",833.0184,21.115,-156.9475,"USR0000HMLK","MLKH1","487016AC",NA,NA,14.224,2.54000000000002,33.528,0.507999999999981,0,0,0,1.01600000000002,1.77800000000002,0,0,0,1.01599999999996,0.254000000000019,0,0,1.01600000000002,4.06399999999996,0,0,0,0,1.524,0,0,0.254000000000019,7.61999999999995,1.27000000000004
541.2,"Puu ALII WEST","Puu ALII WEST","RAWS","MO",1159.764,21.14083333,-156.9022222,NA,"PAFH1","32D6062E",NA,NA,8.38200000000006,0.254000000000133,29.2099999999998,1.77800000000002,0.762000000000171,0,0,3.04799999999977,20.8280000000002,0,0,0.761999999999944,7.87400000000002,3.30199999999991,2.03199999999993,0,6.35000000000014,NA,5.8420000000001,5.8420000000001,12.9540000000002,0.507999999999811,12.7,2.79399999999987,3.04800000000023,7.87399999999957,NA,25.1459999999997
679,"LANAI 1","RAWS","RAWS","LA",387.096,20.87333333,-157.0063889,"USR0000HLAN","LNIH1","48702336",NA,NA,25.4,3.80999999999999,19.304,0,0,0,0,0,0,0,0,0,0.254000000000005,0.507999999999996,0.762,0.254000000000005,0.507999999999996,1.27,1.77800000000001,0.253999999999991,1.27,0,0,0,0,0,0,0
721.4,"Palolo Fire Stn","NWS","HydroNet-UaNet","OA",59.436,21.2996006,-157.7944,"USC00517662","PFSH1","19014414",NA,NA,8.12800000000016,3.04799999999977,26.4160000000002,0,0,0,0,0.254000000000133,0,0,0,0,0.762000000000171,0.761999999999716,0.254000000000133,0,0,3.048,3.04799999999977,0,2.28600000000006,0,0,0,0,0,12.7,10.1600000000001
723.8,"Niu Valley","NWS","HydroNet-UaNet","OA",19.812,21.2896996,-157.7332,"USC00516865","NIUH1","1900D38C",NA,NA,3.04799999999994,2.03200000000004,14.986,0,0,0,0,0.253999999999962,0.254000000000076,0,0,0.253999999999962,1.01600000000002,1.01600000000002,2.53999999999996,0,0,1.524,0.254000000000019,2.03199999999998,0.507999999999981,0,0,0,0,0,0.762,0.508000000000038
724.21,"Kamehame","NWS","HydroNet-UaNet","OA",242.316,21.3085995,-157.6791,NA,"KMHH1","190046EE",NA,NA,0,2.28600000000006,13.2080000000001,0,0,0,0,0,0,0,0,0,0.507999999999811,2.79400000000032,0,0,0,0,0.253999999999905,0,0,0,0,0,0,0,0,0.253999999999905
734.5,"HONOULIULI STREAM TRIBUTARY NEAR WAIPAHU 4WNW","NWS","STATE","OA",195.72,21.4019,-158.067,NA,"HOUH1","DD7ED01C",NA,NA,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0
742.4,"HONOULIULI PHB","FWS","RAWS","OA",1.524,21.35666667,-158.0205556,NA,"HOFH1","327BF39A",NA,NA,1.26999999999998,7.36599999999999,10.414,0,0,0,0,1.77800000000025,0,0,0,0,0.761999999999716,0,1.27000000000021,0,0,0.253999999999678,0,0,0.254000000000133,0,0,0,0,0,9.39800000000014,0
752.6,"WAIAWA PHB","FWS","RAWS","OA",1.524,21.38694444,-157.9811111,NA,"WWFH1","3274C092",NA,NA,1.26999999999998,3.04799999999977,12.9540000000002,0,0,0,0,1.26999999999998,0,0,0,0,1.01600000000008,0.508000000000266,4.31799999999976,0,0,0.507999999999811,1.52400000000034,0,0.253999999999905,0,0,0,0.507999999999811,0,8.88999999999987,8.63600000000042
771.11,"N.HalawaValleyRGattunnel","USGS","USGS","OA",335.28,21.40488889,-157.8504444,NA,"TNLH1","DD75A524",NA,NA,27.686,17.5260000000001,26.924,0.507999999999925,0,0.254000000000019,0,1.77799999999991,0,0,0,0.254000000000133,5.33399999999995,10.414,1.77800000000002,0,0,10.922,17.2719999999999,4.31799999999998,18.0554088747341,1.13828207986591,3.10267001225885,1.81873857534957,4.69531729208565,5.23797219884865,15.6271846524968,15.112988054835
772.5,"Moanalua Stream","USGS","HydroNet-UaNet","OA",72.2376,21.3736,-157.8801,"USC00516400","MOAH1","1900B66A",NA,NA,22.098,1.01600000000005,16.2559999999999,0,0.254000000000019,0,0,0.50800000000001,0.50800000000001,0,0,0.254,2.286,1.778,0,0,0,4.92945372232492,4.706095153201,5.842,11.938,0.239319340491161,0.789275512601733,0.357213882502335,11.176,4.318,31.75,15.748
782.3,"Nuuanu Upper","NWS","HydroNet-UaNet","OA",248.412,21.3502007,-157.8184,"USC00516938","NUUH1","156097FE",NA,NA,78.4860000000001,4.31799999999998,28.194,0,0,0,0,1.01599999999985,0,0,0,1.77800000000025,9.90599999999995,11.1759999999999,1.52400000000011,0.507999999999811,0.254000000000133,14.9859999999999,7.80835747605468,6.60400000000004,11.4299999999998,0.254000000000133,5.07999999999993,0.762000000000171,3.30199999999968,1.0160000000003,20.8279999999997,13.97
785.11,"WAIHI STREAM NEAR HONOLULU 3NE","USGS","USGS","OA",108,21.3283,-157.801,NA,"WISH1","16EA459A",NA,NA,0.254,NA,NA,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,NA,0,0,NA,0,0,0,0,0,NA,NA
787.2,"Maunawili","NWS","HydroNet-UaNet","OA",127.1016,21.3509998,-157.7668,NA,"MAUH1","19007374",NA,NA,26.67,6.35000000000002,45.466,0.254000000000019,0.254000000000019,0,0,0,0,0,0,1.01599999999996,3.55600000000004,27.432,4.06399999999996,0,0,18.542,4.31799999999998,3.81,8.38200000000001,0,0,0,1.01600000000002,0,8.12799999999999,4.06400000000002
788.2,"St Stephens Seminary","NWS","HydroNet-UaNet","OA",142.9512,21.3666992,-157.7786,NA,"STVH1","19005598",NA,NA,11.938,15.748,46.228,1.27000000000002,0,0,0,0.253999999999991,0.253999999999991,0,0,0,1.01600000000001,29.972,5.334,0,0,7.36599999999999,1.52400000000003,3.55599999999998,6.60399999999998,0,0,0,1.01600000000002,0,3.81,5.58799999999999
790.11,"Olomana Fire Stn","NWS","HydroNet-UaNet","OA",45.1104,21.3777008,-157.7507,"USC00517052","OFSH1","19011468",NA,NA,1.27000000000044,2.28599999999915,36.0680000000002,0.253999999999905,0,0,0,0.600161518041342,0.154247090177686,0,0,0,0,18.288,0.762,0,0,2.286,0.507999999999999,0.254000000000001,2.286,0,0,0,0.254000000000001,0,1.524,1.524
793.2,"BELLOWS AFS AT WAIMANALO","NWS","STATE","OA",6.66,21.3667,-157.717,NA,"BELH1","B14036D2",NA,NA,0.762000000000015,2.03199999999998,18.542,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,1.27000000000001,0.253999999999991,0,0,0,0,0,0,0,0.50800000000001,0
795.3,"Waimanalo Nonokio","NWS","HydroNet-UaNet","OA",20.1168,21.3356991,-157.7116,NA,"WMLH1","224185AC",NA,NA,0.50800000000001,4.572,24.892,0.253999999999991,0,0,0,0,0,0,0,0,0.253999999999991,13.208,0.253999999999991,0,0,3.81,0,0.253999999999991,2.03200000000001,0,0,0,0,0,0.253999999999991,1.01600000000002
801.2,"WAIANAE BOAT HARBOR","NWS","STATE","OA",4.25,21.4503,-158.184,NA,"WBHH1","15D13434",NA,NA,9.65200000000004,3.04799999999989,23.876,0,0,3.04800000000012,0,2.54000000000008,0,0,0,0,0,0,0,0,0,4.82599999999991,1.01599999999996,0,0,0,0,0,0,0,3.55600000000004,0
