"SKN","Station.Name","Observer","Network","Island","ELEV.m.","LAT","LON","NCEI.id","NWS.id","NESDIS.id","SCAN.id","SMART_NODE_RF.id","X2019.09.01","X2019.09.02","X2019.09.03","X2019.09.04","X2019.09.05","X2019.09.06","X2019.09.07","X2019.09.08","X2019.09.09","X2019.09.10","X2019.09.11","X2019.09.12","X2019.09.13","X2019.09.14","X2019.09.15","X2019.09.16","X2019.09.17","X2019.09.18","X2019.09.19","X2019.09.20","X2019.09.21","X2019.09.22","X2019.09.23","X2019.09.24","X2019.09.25","X2019.09.26","X2019.09.27","X2019.09.28","X2019.09.29","X2019.09.30"
5.1,"Kamaoa Puueo 5.1","COOP","COOP","BI",317,19.01361,-155.66194,"USC00513054",NA,NA,NA,NA,5.8598908070994,1.18781570414177,0,0,0,0,0,0,0,0,0,1.58375427218903,0,NA,NA,0,0,3.64263482603476,4.83045053017653,6.25582937514665,0,0,6.65176794319391,14.4913515905296,0,0,2.21725598106464,0,2.21725598106464,0
6,"KIOLAKAA A&F 6","STATE DIV FTRY","COOP","BI",587,19.07032619,-155.6355484,"USC00514625",NA,NA,NA,NA,8.48409857602932,1.7197497113573,0,0,0,0,0,0,0,0,0,2.29299961514306,0,NA,NA,0,0,5.27389911482904,6.99364882618633,9.05734847981509,0,0,9.63059838360085,20.980946478559,0,0,3.21019946120028,0,3.21019946120028,0
6.2,"NAALEHU 5.7 W","NAALEHU 5.7 W","CoCoRaHS","BI",679,19.0732,-155.6632,"US1HIHI0012",NA,NA,NA,NA,11.9,1.8,0.3,2,3.6,1.3,0,0,0,0,0,7.6,0.8,4.6,5.6,0.3,7.4,6.9,6.9,2,0.3,0,13.5,22.9,0,1,0,1,17.3,0
9.2,"Nene Cabin","Nene Cabin","RAWS","BI",710.4888,19.34805556,-155.1258333,NA,"AHMH1","32D64524",NA,NA,0.5,0.75,0,6.59,8.38,0,0.25,4.57,0,0,26.41,4.32,1.52,4.57,0,2.54,0.25,3.53,1.01,0,0.51,1.52,5.06,1.26,0.76,1.01,0,4.56,1.51,1.77
12.15,"SEA MOUNTAIN 12.15","SEA MOUNTAIN","COOP","BI",21,19.13310292,-155.5152744,"USC00518600",NA,NA,NA,NA,4.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,1.8,2,0,0,1.8,2.5,0,0,0,0,3.8,0
14,"NAALEHU 14","KAU SUGAR","COOP","BI",206,19.06032754,-155.5855501,"USC00516588",NA,NA,NA,NA,7.4,1.5,0,0,0,0,0,0,0,0,0,2,0,1.12322671079082,2.19244698619663,0,0,4.6,6.1,7.9,0,0,8.4,18.3,0,0,2.8,0,2.8,0
21,"Pahala","KAU SUGAR","HydroNet-UaNet","BI",346.8624,19.2042999,-155.4872,"USC00517421","PPLH1","B16084B2",NA,NA,7.36600000000044,0,6.096,3.30199999999968,0.25400000000036,0,0,0,0,0,0.761999999999716,14.4780000000001,11.1759999999999,0,0.253999999999905,0.762000000000171,2.53999999999996,12.6999999999998,6.09600000000046,0,0,4.57199999999966,12.192,9.39800000000014,3.04799999999977,0,0,21.0819999999999,0,0
21.3,"PAHALA MAUKA 21.3","COOP","COOP","BI",332,19.20667,-155.48861,"USC00517437",NA,NA,NA,NA,8.20335539528299,0.57692249960777,2.84880048226655,1.54310026122757,0.118700020094608,0,0,0,0,0,0.356100060283186,7.53513114486014,5.2228008841553,0,0.178050030141593,0.356100060283399,1,0,5.99653962394199,3.92911143490125,0,2.13660036169976,9.72995460560691,8.9,9.4,1.5,0,9.85210166783845,2.76916257950512,0
21.4,"HAWAIIAN OCEAN VIEW 1.7 NNE, HI US","CoCoRaHs","CoCoRaHs","BI",733.03,19.0908,-155.7552,"US1HIHI0059",NA,NA,NA,NA,0,8.6,3.8,11.2,2,0.3,0,0,0,0,0.8,0.3,0,18.8,0,0,0,1,0,2,0,0,0,0,0,51.8,1,0,15.5,14.7
23,"KAHUKU","RAWS","RAWS","BI",1796.4912,19.23222222,-155.78,NA,"KRCH1","32639544",NA,NA,26.92,5.83,1.27,1.01,23.35,27.94,0,0,0.76,1.52,2.79,0,0.76,0,0,0.76,2.01,5.33,4.82,2.02,1.27,2.79,10.4,5.83,1.51,0,0.25,0.25,5.32,27.94
26.2,"KEALAKEKUA 26.2","GREENWELL ESTATE","COOP","BI",442,19.48975723,-155.9122125,"USC00513977",NA,NA,NA,NA,23.0969233548877,55.823913904458,29.9004808475127,23.550519623091,2.2371763013186,3.6,1.52416245489103,21.5727608999966,10.0829208554335,3.28281144130388,5.54497376475185,0,1.3,0,2.34486531521721,1.40691918913032,2.68062198054579,12.0760563733677,23.120747256109,10.9,7.6,0.234486531521826,8.91048819782477,0.468973063043652,7.50356900869423,0,4.22075756739077,0.468973063043442,20.4003282423882,21.8072474315185
27,"HONAUNAU 27","TANAKA S","COOP","BI",332,19.4403158,-155.8788789,"USC00511665",NA,NA,NA,NA,0,53.3,0,35.8,0,0,0,NA,NA,0,10.2,0,0,0,NA,NA,4.93101416915192,0,20.5324196551572,13.8238041682736,6.99011422675948,NA,NA,NA,NA,NA,NA,NA,NA,NA
27.4,"PUUHONUA O HONA 27.4","HAW NATL HSTL PA","COOP","BI",5,19.4184,-155.9112,"USC00518552",NA,NA,NA,NA,0,38.1,0,2,0,0,0,25.4,20.8,0,0,0,0,2.3,0,0,0,5.6,12.7,0,0,5.1,0,0,0,0,0,0,0,47
27.6,"Honaunau No. 2","NWS","HydroNet-UaNet","BI",398.0688,19.4629002,-155.8824,NA,"HAUH1","15D12742",NA,NA,58.4200000000001,69.8499999999999,30.7340000000004,0.253999999999451,7.36599999999999,32.2580000000003,0,14.2240000000002,5.33399999999938,0,0,0,1.52399999999989,0,6.09600000000046,0,0,24.8919999999994,7.6200000000008,13.7159999999994,4.31800000000021,0,13.2079999999996,1.77800000000116,0,0,1.26999999999953,1.01600000000053,14.4779999999992,19.8120000000008
28,"NAPOOPOO 28","KONA EXP STATION","COOP","BI",122,19.46864784,-155.9055458,"USC00516697",NA,NA,NA,NA,NA,NA,24.9173173542795,20.490094680854,0.851388975658752,2.3248959931878,NA,NA,NA,NA,NA,0,0.419772887658909,NA,NA,NA,3.46231516767892,0,14.4168533211549,9.70639410169625,4.90811376339648,NA,NA,NA,NA,NA,NA,NA,NA,NA
29.12,"Kealakekua","NWS","HydroNet-UaNet","BI",537.972,19.5181007,-155.9159,NA,"KLEH1","81708572",NA,NA,50.0379999999998,58.1660000000002,55.3720000000003,0,5.84199999999964,20.5740000000001,3.30199999999991,23.3679999999999,10.9220000000003,7.11200000000008,0,0.253999999999678,0,0,2.54000000000019,1.52400000000011,0,26.162,25.9079999999999,0.507999999999811,12.4459999999999,0.254000000000133,9.65200000000004,0.508000000000266,8.1279999999997,0,4.57200000000012,0.508000000000038,22.098,23.6220000000001
34,"Kapapala Ranch","NWS","HydroNet-UaNet","BI",638.556,19.2754993,-155.4514,"USC00513300","KAYH1","B16097C4",NA,NA,10.9219999999998,0.254000000000133,9.65199999999982,8.63600000000019,0,0,0,0,0,0,2.03199999999993,1.77799999999979,9.39800000000014,2.79399999999987,0,0,3.30200000000036,9.14400000000001,2.53999999999974,0,0,9.14400000000001,5.33399999999983,0,2.7940000000001,0,0,46.4820000000002,0,0
36.3,"KAPAPALA RANCH","KAPAPALA RANCH","RAWS","BI",1081,19.25811,-155.441781,NA,"KPRH1","AA10E258",NA,NA,15.24,0,1.01,4.32,0.25,0,0,0,0,0,0,0.51,15.49,4.83,0.25,0,0,10.66,0.5,0,0,4.82,5.32,0.76,0.25,0,0,8.38,0,0
38.9,"KAELAKOMO","KAELAKOMO","RAWS","BI",29.5656,19.29277778,-155.1075,NA,"KMOH1","32807432",NA,NA,0,0,0,0.76,0,0.76,0,0.76,0,0,0,0,0.76,0.76,0,0,0.76,1.5,1.51,0,0,8.88,10.92,0.5,0,0.76,0,0,0,0.51
39,"Mauna Loa Observatory","NWS","ESRL/GMD","BI",3397,19.5362,-155.5763,"USC00516198","MOBH1",NA,NA,NA,NA,NA,NA,7.6,0,10.4,NA,NA,NA,0,0,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,0,0,0,1.3,NA,NA,NA
39.1,"Mauna Loa Upper","NWS","STATE","BI",3341,19.53863295,-155.5722206,NA,NA,NA,NA,NA,NA,NA,NA,5.95022651491333,0,8.14241523093403,NA,NA,NA,0,0,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,0,0,0,1.01780190386675,NA,NA,NA
39.2,"MAUNA LOA 5 NNE","MAUNA LOA 5 NNE","USCRN","BI",3398,19.5354,-155.576,"USW00021514","MLBH1","CD07379A",NA,NA,2.7,0,6.9,0,8.7,0,0,0,0,0,14.2,0.7,4.8,6.6,0,0,0,0,0,0,0.5,0,0,0,0,1.2,0,0,0,0
43.3,"PUHE CS","PUHE CS","RAWS","BI",34.126,20.025,-155.8211111,NA,"PHRH1","32D61558",NA,NA,0,NA,0,0,NA,NA,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,NA,0,5.84,0,0,0,0,0,0,0
47,"KEMOKU LAVA FLOW","RAWS","RAWS","BI",1706.88,19.47555556,-155.3627778,"USR0000HKEA","KKUH1","FA4447E8",NA,NA,0,0,0,7.874,0,0,1.524,0,0,0,1.524,8.88999999999999,33.782,20.066,0,0,0,3.81,0.762,0,0,79.502,3.30199999999999,0.254000000000019,0,0,0,0,0,0
48,"PALI 2","RAWS","RAWS","BI",847.344,19.3175,-155.2922222,"USR0000HPAL","PLIH1","FA900222",NA,NA,0,0,0,3.8,0,0,0,0,0,0,0,0,9.13,0,0,0,0,0.5,0.25,0,0,0,6.86,0,0,0,0,0,0,0
49,"KEAUMO","RAWS","RAWS","BI",1682.496,19.47361111,-155.3588889,"USR0000HKMO","HKMO",NA,NA,NA,0,0,0,7.87,0,0,1.51,0,0,0,1.52,8.89,33.78,20.06,0,0,0,3.8,0.75,0,0,79.51,3.54,0,0,0,0,0,0,0
54,"HAWAII VOLCNS NP HQ 54","HAW VOL NATL PARK","COOP","BI",1210,19.429741,-155.257146,"USC00511303",NA,NA,NA,NA,2.74166640629604,2.32136135899982,0.619566814143827,13.4320692448073,2.37639113461911,4.17131373244506,12.6565462870146,12.8388261373113,4.88439988954064,1.15644995046461,5.49415274059526,6.22893545437299,19.31089029974,6.01022998913917,0.160469970416104,1.81665159176228,2.5493285700935,6.18352244429014,6.52805895750582,1.50003475735989,3.59731075178208,9.75396597495356,23.5744216178312,6.71848059311177,0.0493493759482629,0.381167794859398,0.345445631637849,4.97553914034977,2.38552165981701,6.23055439650286
54.2,"Glenwood","HELBUSH XL","HydroNet-UaNet","BI",802.2336,19.5076008,-155.1707,"USC00510744","GLNH1",NA,NA,NA,3.30369269343971,5.45832699368902,0.835692852468443,27.0356580762041,1.74391883170436,10.3358013930734,14.0395473182238,22.6130758270669,12.0556501668183,0,19.4333561170378,3.27551319590238,17.5,6.9,0.3,2,1.99753502625162,11.3851692243509,8.89080206441276,2,9.87584040306153,11.9,33.9140823444462,10.289340096947,0,0.5,0,11.528232977692,3.10077386671704,20.7545799182579
54.8,"Thurston","Thurston","HavoNet","BI",1202,19.41528,-155.23833,NA,NA,NA,NA,NA,4.064,1.524,0,13.97,0,6.06767548839482,13.3483002434146,11.7237983455708,3.91053069763312,0.460479092513481,8.10608847804255,1.95894154572155,18.6964112297303,5.81898243519701,0.155363761605675,1.7588451228056,1.41787762339171,6.80897302644115,5.3172008467415,2.72040583550328,4.67897085473953,9.44359147392516,22.5229030979703,3.50624902809113,0.0477790620907678,0.36903890652399,0.334453434635383,6.8945332160497,1.2049753108774,9.89861865435769
54.9,"Ola a","Ola a","HavoNet","BI",1040,19.47833,-155.215,NA,NA,NA,NA,NA,2.45985030089736,1.10833323198694,0.297422990640705,22.0824526717306,0.845470046467324,7.55421354469978,16.6185404427747,14.596046942001,4.86858336763809,0.573293249510389,10.0920234598049,2.43886852325382,23.2769012151421,7.24459243286991,0.193426796558558,2.18974987623179,1.76524772424603,8.47712379480671,6.61987786478836,3.38688623822164,5.82528598863475,11.7572053349559,28.0408568279677,4.3652555166729,0.0594845981281398,0.459450857501647,0.416392186896988,8.58364563244688,1.5001858342406,12.3237109920571
55.4,"GLENWOOD NO 2 55.4","COOP","COOP","BI",671,19.52194,-155.14389,"USC00510746",NA,NA,NA,NA,3.91886013653649,11.0334737603269,21.8362490517691,12.3122070969788,28.6644558932198,9.7118051248205,25.9868137452411,25.8384054556962,14.5600586591427,5.49283791678279,4.27269458299563,9.25982625732602,15.0503533409534,20.24479974921,0.136006574475683,3.25875891425324,2.06087987380134,10.8605176512346,10.5767375454671,6.40949817554856,14.0430518770942,5.76906184843749,54.4936675077592,24.0040446136954,0.374134394235395,0.621934419451677,2.85277475604488,9.37708230550426,7.70120407292701,8.06817017026185
55.6,"VOLCANO 4.0","COOP","COOP","BI",1194.8,19.441359,-155.2487445,"US1HIHI0071",NA,NA,NA,NA,2.8,0.3,0.3,3,15.7,0.5,5.1,8.9,1.8,1.3,0.3,3.3,0.8,23.6,0.3,0,0,4.6,10.9,5.6,0.8,0,18,15.5,1,0,0.5,0,4.1,0.8
63,"KALOKO-HONOKOHAU","RAWS","RAWS","BI",7.62,19.67277778,-156.0202778,NA,"KHOH1","FA667668",NA,NA,3.3,1.78,0,0,6.1,0,0,0,0,0,0,0,0,0.75,0.5,0,0,1.02,7.37,0.5,2.02,39.11,4.07,0.51,12.43,0,1.52,0,0.51,0.25
65.4,"PAHOA 2.1 E","PAHOA 2.1 E","CoCoRaHS","BI",137,19.5043,-154.9165,"US1HIHI0003",NA,NA,NA,NA,4.3,6.6,4.8,19.6,7.9,5.3,11.2,2.8,9.7,9.9,3.8,17.5,2.8,26.4,3.8,1.3,0.5,1.5,22.9,16.5,10.2,12.2,9.7,4.3,1.5,1,6.4,0,3.6,14.7
65.6,"KURTISTOWN 6.6 SSE, HI US","CoCoRaHs","CoCoRaHs","BI",339.63,19.5021,-155.029,"US1HIHI0055",NA,NA,NA,NA,7.1,12.7,4.8,5.6,22.1,1.3,4.8,8.9,5.1,12.2,3,12.4,9.7,13,2.5,0.3,0.5,9.7,19.3,7.4,12.2,1,14,6.1,1.3,0,4.3,0,7.6,11.4
67.7,"PAHOA 2.7 SSE","PAHOA 2.7 SSE","CoCoRaHS","BI",259,19.4654,-154.927,"US1HIHI0051",NA,NA,NA,NA,14,6.4,0.5,10.9,9.4,5.8,1.8,10.7,2,5.3,2,8.4,1.5,8.4,0.8,0.8,3,5.6,17.8,15.7,11.4,6.4,17.3,7.9,0.5,0.5,3.3,0.3,4.8,9.1
68.14,"HONOKOHAU HARBOR 68.14","COOP","COOP","BI",9,19.67944,-156.02333,"USC00511880",NA,NA,NA,NA,NA,0,0,0,0,3.8,0,0,0,0,0.5,0,0,0,2.8,0,0,0,0.5,10.9,2.5,0,39.4,2.3,2,12.2,0,0.8,0,1.3
68.21,"KAILUA KONA KE AHOLE AIRPORT","KAILUA KONA KE AHOLE AIRPORT","NWS","BI",27,19.73556,-156.04889,"USW00021510","HKO",NA,NA,NA,1,0,0,0,0,0.5,0.3,0.3,0,NA,0,0,0,0,0,0,0,0,0,0.5,0,0,8.9,0,2,0,0,0,0.8,0
68.22,"HOLUALOA 4.0 NW","HOLUALOA 4.0 NW","CoCoRaHS","BI",416,19.6799,-155.9699,"US1HIHI0049",NA,NA,NA,NA,NA,NA,NA,0.3,NA,12.7,NA,NA,NA,0.3,5.6,0,2,0,0,1.3,0,0,1,19.6,NA,NA,25.4,9.4,0.5,70.6,NA,NA,NA,12.2
69.27,"KALAOA 1.7","KALAOA 1.7","CoCoRaHS","BI",304.5,19.7238,-155.9926,"US1HIHI0006","","",NA,NA,0,11.7,7.4,0,2.8,0.8,2,0,6.1,1.3,0,0,0,0,1,1.8,0.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
70.16,"Waiaha Stream","NWS","HydroNet-UaNet","BI",460.5528,19.6331997,-155.9486,NA,"WIHH1","9321011E",NA,NA,19.5580000000004,23.8759999999997,3.30199999999968,0.25400000000036,28.7019999999998,6.85800000000017,0.253999999999905,28.194,11.4300000000003,12.9539999999997,2.79400000000032,0,0,0,29.2099999999996,2.79399999999987,4.82600000000002,54.8640000000005,20.828,4.57200000000012,11.4299999999994,2.79400000000032,23.114,17.7799999999997,30.2260000000001,0,10.6680000000001,1.01600000000008,7.11200000000008,12.4459999999995
73.29,"Kainaliu Upper","NWS","HydroNet-UaNet","BI",713.232,19.5310993,-155.9066,NA,"KNUH1",NA,NA,NA,22.4012033480873,54.1423993077093,28.9998257074781,22.8411364978765,2.16978861129374,7.30428526131595,1.47825199758948,20.9229513504978,9.77920552251558,3.18392737942362,5.37794938985803,0.0758077947480846,0.420280570202018,0,2.27423384244559,1.36454030546735,2.59987692572272,11.7123042885939,22.4243096314482,9.86974881724579,9.25741022191662,0.227423384244661,8.64208860129263,0.454846768489322,7.27754829582508,0,4.09362091640186,0.454846768489118,19.7858344292752,21.1503747347425
73.34,"Kainaliu","SCAN","SCAN","BI",416,19.53333333,-155.9333333,NA,NA,NA,2096,NA,0,20.828,90.17,24.13,1.016,9.144,27.686,0.762,6.096,6.096,9.144,1.524,0,0,0,0.508,2.032,0,14.224,26.416,1.27,3.556,2.286,9.652,1.27,9.652,0,10.668,0.508,31.75
74.8,"KEALAKEKUA 4 74.8","COOP","COOP","BI",433,19.5106,-155.9217,"USC00513987",NA,NA,NA,NA,26.2795786737764,63.5162058075531,43.9,36.1,1.5,8.56889409902383,1.73418539471617,24.5453932790602,11.4723033804307,3.73516854246574,6.30904696940884,0,0,0,2.66797753033284,1.6007865181997,6.1,0,25.4,21.8,10.8601683785462,0.266797753033404,10.1383146152641,0.533595506066808,8.53752809706414,0,4.80235955459888,0.533595506066568,23.211404513894,24.8121910320937
75.1,"PTA KIPUKA ALALA","RAWS","RAWS","BI",1641.348,19.66694444,-155.7077778,"USR0000HPTK","PKAH1","32666200",NA,NA,0,0,3.56,0.25,0,0,0,0,0,0,0,0,0.25,17.02,1.01,0,0.25,0,0,0.25,6.85,1.77,2.52,5.34,0.75,0,0.25,4.06,0,3.31
79,"KULANI CAMP 79","DEPT SOCIAL SVC","COOP","BI",1576,19.54863532,-155.3005575,"USC00515011",NA,NA,NA,NA,1.42468838340692,1.90669050083533,0.882920118991536,13.9065682816107,2.63782948064401,5.73643194993776,17.439844654559,11.4611421055347,4.36214982151815,3.68425943032507,5.83060658172918,10.1433732376934,18.3713011328259,15.1189395929552,0.104742918442039,0.0829708268618268,2.15694587914595,3.83723868319763,7.95853530803675,1.50260296789691,3.32268369040304,9.22487947361821,25.9261095790611,4.09657711077468,0.476178478257893,0.104742918442059,1.97343635913386,3.38527956872016,2.3029172382875,6.655984452482
79.6,"Kulani NWR","NWS","HydroNet-UaNet","BI",1623.3648,19.5543995,-155.3089,NA,"KNWH1",NA,NA,NA,2.31138564846697,1.04143960516584,0.279471979185183,20.7496627619044,0.794441568619188,6.29555598249605,15.1315445989228,14.0938449115924,5.45637127131339,0.335366375022224,12.0136754113888,6.06231501947658,22.8944247840043,8.94008394751445,0.181752491780209,0.847660298809088,1.00113696395456,6.92379192148271,6.95556653792212,1.39649508146893,3.90425073888664,12.4281877700529,25.9702101261027,5.35009723235915,0.0558943958370354,0.228394958517665,0.638678408008736,4.133872206907,2.10871219893018,9.09338856154882
83,"QuarryRainGageatSaddleRd","USGS","USGS","BI",1286.256,19.68586111,-155.2942222,NA,"SDQH1","DDF6B6E4",NA,NA,3.30200000000002,2.03199999999993,1.26999999999998,31.2420000000001,3.048,13.208,18.5419999999999,27.178,8.8900000000001,1.524,14.2239999999999,10.414,67.8180000000001,23.622,0.507999999999925,1.28400300049902,3.048,11.684,15.24,2.54,3.30199999999999,37.592,45.466,4.57199999999999,0.253999999999991,0.508000000000024,1.77799999999998,14.732,3.048,13.208
85.2,"Waiakea Uka","NWS","HydroNet-UaNet","BI",303.8856,19.6585999,-155.1277,"USC00519084","WKAH1",NA,NA,NA,2.89170607064416,5.6907375337498,0.40029005260571,24.0861479892865,0.850643043692307,5.67208328667397,19.9238427003039,16.5427065738804,11.9446238199704,0.8,18.3065959578097,0,19.1,1.5,0,1.5,1.3,12.2,5.8,4.44154494353832,10.6683533550882,0,23.6548614120699,8.93010321032394,0,0.8,0,6.32640680954846,3.52701186488111,20.3509791146823
87,"HILO INTERNATIONAL AIRPORT 87","NWS","HydroNet-UaNet","BI",11.6,19.7191,-155.053,"USW00021504","HTO",NA,NA,NA,0,9.1,1,21.6,1.8,8.4,10.2,15.5,15.5,0,13,5.1,11.7,0,0,1,0.8,4.1,3,2.5,12.7,8.9,23.1,8.1,0,1.8,2,0,3.3,23.1
87.5,"HILO 5 S","HILO 5 S","USCRN","BI",189,19.645,-155.0827,"USW00021515",NA,NA,NA,NA,2.5,3.9,0,25.5,0.4,7.1,10.6,20.6,10.6,0.8,26.2,1.9,25,0,0,0,4.7,10.7,0.5,2.8,9.3,11.5,26.9,15,0,0,1,2.1,4.8,18.4
87.8,"HILO 0.4 SW","HILO 0.4 SW","CoCoRaHS","BI",107,19.692,-155.0925,"US1HIHI0039",NA,NA,NA,NA,3.8,6.1,1.3,13.7,13,5.8,9.4,19.8,10.2,21.3,2.3,17.7959989639639,0.5,27.2,0.5,0,2,1.5,10.4,4.8,15.2,0.3,48.8,30.5,0.3,0,3.8,0,7.9,7.9
87.9,"IPIF","Hilo Forest Service","HIPPNET","BI",111,19.69748,-155.0954,NA,NA,NA,NA,NA,2.73315447695328,5.37871567426269,0.378342239021357,22.7655099104914,0.804002476862694,8.96403362527294,12.1762183170923,19.6118679506088,11.2897027815149,0.252045393289869,16.8541607041494,1.92954541900892,31.4033698132663,0.912606114525311,0,2.24320983952762,1.73242213757898,8.23810805665589,4.68859205745001,4.19801603290778,8.56511866706336,6.80745651454829,29.4130046567674,8.9237386732985,0,1.20384357867096,0.756684478042713,5.9795313465913,3.33362659733247,22.263487734885
88.1,"KAUMANA 88.1","HILO SUGAR","COOP","BI",343,19.68362898,-155.1405634,"USC00513510",NA,NA,NA,NA,3.42319733059681,9.63794486346283,1.21578082351277,15.6639270261902,9.62734457839728,7.4406527931735,22.6999658941765,22.5703284886788,12.7184824665268,5.94090064696724,5.55246367602121,8.08863072972128,39.497575872066,16.2018440804441,0,1.01830103695492,1.37910437705554,9.48686448030867,9.23897727160669,6.10246705311028,12.2668674114989,4.38677638037993,40.3231460013504,15.4111804557366,0.326813362817021,0.71619488501844,2.49195189147979,8.19105607207471,6.72714521731428,19.0197755969212
88.2,"WAIAKEA SCD 88.2","SHINICHI KANESHIRO","COOP","BI",287,19.65529741,-155.1205634,"USC00519025",NA,NA,NA,NA,3.43251719888539,9.66418476961641,1.21909086265123,15.7065730447124,9.65355562461347,7.46091043458774,22.7617679674598,22.6317776160383,12.753109328484,5.95707511960144,5.5675806047694,8.11065253149182,39.6051104864324,16.2459546117045,0,1.0210734250547,1.38285907475744,9.51269306069399,9.26413096360186,6.11908140036454,12.3002647232947,4.39871965274439,40.4329282818969,15.4531383559532,0.327703132585528,0.718144770272693,2.49873638596465,4.22830613512236,6.7454602898411,19.0715581225318
89.11,"Piihonua","NWS","HydroNet-UaNet","BI",296.8752,19.7098007,-155.1395,"USC00518053","PIIH1",NA,NA,NA,0.887047471306476,5.31566740493433,0.713764100619137,23.7129920292439,1.61486090480683,6.67796265389808,20.3167191051018,16.4615800244995,6.4,0.248214675896535,12.9278203970494,0,64.5,1.3,0,0.8,1.5,8.4,5.1,7.9,8.00122878452221,6.70399323861112,26.0868914150236,4.99850831194521,0,0.8,0,8.9,1.8,16.9195909202353
