"SKN","Station.Name","Observer","Network","Island","ELEV.m.","LAT","LON","NCEI.id","NWS.id","NESDIS.id","SCAN.id","SMART_NODE_RF.id","X2023.11.22","X2023.11.24","X2023.11.25","X2023.11.26","X2023.11.27","X2023.11.28","X2023.11.29","X2023.11.30","X2023.11.01","X2023.11.02","X2023.11.03","X2023.11.04","X2023.11.05","X2023.11.06","X2023.11.07","X2023.11.08","X2023.11.09","X2023.11.10","X2023.11.11","X2023.11.12","X2023.11.13","X2023.11.14","X2023.11.15","X2023.11.16","X2023.11.17","X2023.11.18","X2023.11.19","X2023.11.20","X2023.11.21"
48,"PALI 2","RAWS","RAWS","BI",847.344,19.3175,-155.2922222,"USR0000HPAL","PLIH1","FA900222",NA,NA,1.01599999999985,0,0,0,0,2.7940000000001,37.5920000000001,70.1039999999998,2.53999999999974,1.52400000000011,0,0,0,0,0,0,0,0.253999999999905,0,0,0,0.508000000000038,1.77800000000002,0.253999999999905,0.254000000000133,3.30199999999991,0,0,9.90600000000018
54.2,"Glenwood","HELBUSH XL","HydroNet-UaNet","BI",802.2336,19.5076008,-155.1707,"USC00510744","GLNH1",NA,NA,NA,9.906,4.826,2.54,1.016,1.27,2.032,34.798,64.008,5.588,2.286,0,0,5.334,1.27,5.588,0.762,0.762,3.81,12.192,10.414,7.655732884437,0.254,42.7675263508765,18.6393914880715,24.638,0.254,0,0,14.986
63,"KALOKO-HONOKOHAU","RAWS","RAWS","BI",7.62,19.67277778,-156.0202778,NA,"KHOH1","FA667668",NA,NA,0.762,0,0,0.507999999999981,0,0.253999999999962,9.39800000000002,7.11200000000002,0,0,0,0,0,0,2.53999999999996,0,0,0.254000000000076,6.85799999999995,0,0,0,0,0,0,0,0,0,0
68.21,"KAILUA KONA KE AHOLE AIRPORT","KAILUA KONA KE AHOLE AIRPORT","NWS","BI",27,19.73556,-156.04889,"USW00021510","PHKO",NA,NA,NA,NA,0,0,5.588,0,1.524,6.858,2.54,0,0,0,0,0,0,3.81,0,0,0.508,1.016,0,0,0.254,0,0,0,0,0,0,0
68.61,"Keahuolu 0241","HiMesonet","HiMesonet","BI",537,19.668669,-155.957474,NA,"029HI",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,7.366,27.4574,0.508,2.286,6.35,6.35,5.334,7.874,0.254,1.524,9.144,17.5768,0,0,NA,NA
69.25,"Palamanui","HiMesonet","HIPPNET","BI",264,19.73756,-155.99582,NA,"008HI",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0.254,0.254,0,3.81,1.524,0,0,0,0.254,0,0,0,0,NA,NA
69.28,"Kailua-Kona HI US G0154-W6SPO-13 ","unknown","APRSWXNET","BI",0,19.707,-155.978,NA,"G0154",NA,NA,NA,0.508000016212463,0,0,0,0,0,17.7799987792969,13.7160005569458,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
69.51,"Kailua Kona HI US E6648-EW6648 ","unknown","APRSWXNET","BI",164.05,19.61,-155.96,NA,"E6648",NA,NA,NA,2.53999996185303,0,0.508000016212463,3.04799975585937,0,0,NA,30.2259979248047,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
70.16,"Waiaha Stream","NWS","HydroNet-UaNet","BI",460.5528,19.6331997,-155.9486,NA,"WIHH1","9321011E",NA,NA,2.03199999999993,0,16.002,3.81000000000017,0,0,16.51,21.3359999999998,0,0,0,0,0.253999999999905,3.80999999999995,1.27000000000021,1.52399999999989,11.1759999999999,8.12800000000016,5.84199999999987,4.06400000000008,1.01600000000008,0.507999999999811,10.922,5.33400000000006,2.28600000000006,0,0,0.253999999999905,0
70.7,"Puuwaawaa","HiMesonet","HIPPNET","BI",1654,19.725393,-155.873917,NA,"010HI",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,5.334,0.508,0,3.556,0,0.254,0,0,1.016,NA,NA,1.778,NA,NA
75.1,"PTA KIPUKA ALALA","RAWS","RAWS","BI",1641.348,19.66694444,-155.7077778,"USR0000HPTK","PKAH1","32666200",NA,NA,0,0,0,0,0,0,16.51,35.306,0,0,0,0.253999999999962,0.254000000000019,0.253999999999962,0,0,NA,0,0,0.254000000000076,0.254000000000019,0,0,0,0,1.01599999999996,0,0,0
79.6,"Kulani NWR","NWS","HydroNet-UaNet","BI",1623.3648,19.5543995,-155.3089,NA,"KNWH1",NA,NA,NA,6.604,1.778,1.45857400111671,1.27,1.27,1.524,39.37,52.578,0.508,0.254,0,0,0.508,0.508,2.54,0,0.254,6.604,3.81,3.81,3.14057400748093,20.32,15.748,5.334,0.762,1.016,0.508,0,27.94
83,"QuarryRainGageatSaddleRd","USGS","USGS","BI",1286.256,19.68586111,-155.2942222,NA,"SDQH1","DDF6B6E4",NA,NA,5.07999999999998,3.048,2.79399999999998,1.524,0.762,2.79399999999996,36.322,119.888,1.77799999999996,1.524,0,0,4.31799999999998,1.27000000000004,4.572,0,0,12.7,7.36599999999999,6.35000000000002,5.84200000000004,24.6379999999999,26.67,11.684,0.508000000000038,0,0,0.508000000000038,12.954
85.2,"Waiakea Uka","NWS","HydroNet-UaNet","BI",303.8856,19.6585999,-155.1277,"USC00519084","WKAH1",NA,NA,NA,1.016,2.032,1.016,0.254,0,1.016,25.4,90.424,2.794,0.254,0,0,2.89801463702705,1.27,2.54,0.254,1.016,2.032,8.89,7.366,4.826,61.722,41.402,18.288,4.826,0,0,0,9.652
87,"HILO INTERNATIONAL AIRPORT 87","NWS","HydroNet-UaNet","BI",11.6,19.7191,-155.053,"USW00021504","PHTO",NA,NA,NA,0.508,0.762,0.762,0.508,1.27,2.54,21.59,68.072,0.254,0,0,0,4.572,4.064,3.302,0.762,1.524,0.254,6.604,4.826,15.748,25.146,35.56,8.382,4.318,0,0,0,2.032
87.9,"IPIF","HiMesonet","HIPPNET","BI",112,19.69748,-155.0954,NA,"005HI",NA,NA,NA,0.598268841158774,1.44433209063729,1.12423444115916,0.358195604050174,0.566467977814915,1.79692694213913,25.0261036059769,101.270617537228,1.778,0.254,0,0,1.27,2.286,1.016,0.254,0,1.27,4.572,7.62,7.62,56.134,21.59,16.51,5.842,0,0,0,4.84139911082716
88.8,"Waiakea Exp Farm","UNIV HAWAII","STATE","BI",183,19.644743,-155.0805636,NA,"WEXH1","CD07410A",NA,NA,0.254,0.762,0.762,0.508,0.254,NA,33.528,146.812,NA,0.254,0,0,4.826,1.524,1.27,0.508,NA,0.254,6.604,4.064,6.604,NA,NA,8.128,6.35,0,0,NA,NA
89.11,"Piihonua","NWS","HydroNet-UaNet","BI",296.8752,19.7098007,-155.1395,"USC00518053","PIIH1",NA,NA,NA,0.254,1.524,1.524,0.254,0.254,1.524,26.162,138.938,8.382,3.302,0,0,2.286,2.032,2.032,1.524,0.254,3.556,7.366,8.636,7.62,48.006,49.784,14.478,3.302,0,0,0,3.048
89.15,"HONOLII STREAM NEAR PAPAIKOU NEAR HILO 3N ","USGS","USGS","BI",522.23157,19.7667,-155.1544,NA,"NLIH1","D114953C",NA,NA,1.52400000000011,2.79399999999998,3.30200000000002,0,0.507999999999925,0.508000000000152,39.3699999999999,180.848,8.12799999999993,2.79399999999998,0,0,9.39800000000002,2.54000000000008,3.04799999999989,6.09600000000012,NA,4.31799999999998,10.922,NA,6.096,57.4040000000001,59.1819999999999,16.5100000000001,5.07999999999993,1.2700000000001,0,0,5.84199999999987
91.15,"Mountain View","Mountain View","HydroNet-UaNet","BI",346.5576,19.5674992,-155.0841,NA,"MTVH1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
91.9,"Pahoa Beacon","NWS","HydroNet-UaNet","BI",187.1472,19.5149994,-154.9644,NA,"PHAH1",NA,NA,NA,13.716,5.334,3.302,0.762,7.62,11.43,41.91,306.324,0,0,0,0,3.302,3.81,3.556,0.762,0.762,1.27,3.81,13.208,10.668,17.526,12.446,12.954,1.524,0.254,0,0,16.51
92.11,"Keaau 0202","HiMesonet","HiMesonet","BI",182,19.6061748,-155.0515231,NA,"033HI",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.016,0,0.508,0,1.524,2.032,1.27,1.27,0.762,3.0734,4.572,4.318,8.1534,27.4828,21.4884,10.668,4.1148,0,0,NA,NA
92.5,"KiholoRainGage","USGS","USGS","BI",283.96692,19.82580556,-155.8925833,NA,"KIRH1","DD60236E",NA,NA,0.762,0,0,0.508,0,0,8.636,5.842,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.507999999999999
93.12,"PUUANAHULU","RAWS","RAWS","BI",830.58,19.83277778,-155.7697222,NA,"PULH1","48703040",NA,NA,0,0,0,0,3.048,0,14.732,19.558,0,0,0,0,0,0,1.524,0,0,0.762000000000057,0,0,0,0,0,0,0,0,0.254000000000019,0,0
93.13,"Mamalahoa","HiMesonet","HIPPNET","BI",603,19.80258,-155.850629,NA,"009HI",NA,NA,NA,0,0,0.277376043110276,0,0,0,11.649793810628,18.5841948883829,0,0,0,0,0,0,0,0.762,0,0.508,0,0,0,0,0,0,0,0,0,0,0
94,"KAUPULEHU LAVA FLOW","RAWS","RAWS","BI",372.1608,19.80333333,-155.9180556,NA,"KPLH1","4870E628",NA,NA,1.77800000000002,0,0,0,0.253999999999962,0,8.12799999999999,6.858,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.507999999999981,0,0
94.5,"PUU WAAWAA","RAWS","RAWS","BI",708.9648,19.795,-155.8452778,"USR0000HPUW","PWWH1","487046D0",NA,NA,0,0,0.254000000000076,0,0,0,10.6679999999999,17.018,0,0,0,0,0,0,0,0.507999999999981,0,0.508000000000095,0.253999999999962,0,0,0,0,0,0,0,0,0,0
94.6,"Kaiaulu Puu Waawaa 0242","HiMesonet","HiMesonet","BI",1161,19.77241,-155.83118,NA,"034HI",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,1.524,0.254,0.254,0,0,0,0,0,0,0,0,0.762,NA,NA
95.6,"WAIKOLOA","RAWS","RAWS","BI",297.7896,19.92416667,-155.7936111,NA,"WKVH1","4870C0C4",NA,NA,0,0,0,0,0.253999999999991,0.254000000000005,10.16,9.652,0,0,0,0,0,0,4.06399999999999,0,1.77800000000001,0,0,0,0,0,0,0,0,0,0,0,0
98.2,"PUHO CS","PUHO CS","RAWS","BI",29.5656,19.42194444,-155.9075,NA,"PERH1","32D6803A",NA,NA,0,0,4.06400000000002,0.254000000000019,1.52399999999994,0,2.28600000000006,0.761999999999944,0,0,0,0,0,0,1.77799999999996,0,0,0,0,0,0,0,0,0,0,0,0,0,0
99,"PTA WEST","RAWS","RAWS","BI",1307.592,19.77166667,-155.7022222,"USR0000HPTW","PKWH1","32667176",NA,NA,0,0,0,0,1.27000000000004,0,14.478,26.67,NA,NA,0,0,0,0,0.508000000000038,0.761999999999944,NA,1.01599999999996,0,NA,0,0,0,0,0,4.06400000000002,0.253999999999962,0,0
100.3,"Waikii","Waikii","HydroNet-UaNet","BI",1417.0152,19.8614006,-155.6506,NA,"WHIH1","932127F2",NA,NA,0,0,0,0,1.27,0,3.302,7.366,0,0,0,0,0,0,9.398,2.032,0.507999999999996,1.27,0.254000000000019,0.507999999999996,0,0,0,0,0,11.938,0.50800000000001,0,0
101.1,"PTA KEAMUKU","RAWS","RAWS","BI",1025.9568,19.90222222,-155.6786111,NA,"PKMH1","328FB7BE",NA,NA,0,0,0,0,8.89000000000001,0,13.462,17.526,0,0,0,0,0,0,14.478,0.253999999999991,NA,0,0.253999999999991,0,0,0,0,0,0,7.874,0,0,0
102.8,"AUHMOA","RAWS","RAWS","BI",2001.9264,19.83638889,-155.6130556,NA,"AHMH1","4870D3B2",NA,NA,0,1.524,0.254000000000019,0,1.524,0.254000000000019,20.3200000000001,38.1,0,0,0,0,0,0,3.04800000000012,1.524,0,2.03199999999993,0,0,0,0,0,0,0,4.3180000000001,0.253999999999905,0,0
107.4,"PTA EAST","RAWS","RAWS","BI",1959.864,19.68277778,-155.5452778,"USR0000HPTA","PTAH1","3266D18E",NA,NA,0.253999999999905,0,0,0,0,0,18.288,33.782,0,0,0,0,0,0,0.254000000000019,0,NA,0,0,0,0,0,0,0.254000000000076,0,0,0,0,0
109,"PTA RANGE 17","RAWS","RAWS","BI",1734.312,19.74583333,-155.6261111,NA,"PTRH1","3279630C",NA,NA,0,0,0,0,0,0,14.478,27.686,0,0,0,0,0,0,0,0.254000000000019,NA,0,0,0,0,0,0,0,0,0.507999999999981,0,0,0
113.2,"PUU MALI","RAWS","RAWS","BI",2165,19.92666,-155.44,NA,"PMLH1","3181742E",NA,NA,12.4459999999999,1.01600000000008,0,0,0.254000000000019,0,13.4620000000001,44.1959999999999,0,0,0,0,0,0.254000000000019,0,0,0,0,0,NA,0,7.87399999999991,0,0,0,1.01600000000008,0,0.254000000000019,0
126.2,"Kanakaleonui 0211","HiMesonet","HiMesonet","BI",2352,19.845036,-155.362586,NA,"022HI",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,25.146,4.826,1.016,0,0,0,NA,NA
127.5,"Laupahoehoe","HiMesonet","HIPPNET","BI",1152,19.93217,-155.29129,NA,"007HI",NA,NA,NA,5.0703233920839,0.923348572184712,0.732771292327134,1.17721517927611,0.590744844705028,0.552039954837336,57.6045784908863,207.484477802757,0.254,0,0,0,3.81,1.016,0.254,0,0,1.27,3.556,6.35,5.588,110.49,22.457804633797,26.67,3.302,0,0,0,13.4676554267427
129,"HAKALAU","RAWS","RAWS","BI",1950.72,19.82111111,-155.3305556,"USR0000HHAK","HKUH1","8374D370",NA,NA,6.60400000000004,0.254000000000133,0.508000000000038,1.52400000000011,0,0.254000000000133,32.0039999999997,78.4860000000001,0,0,0,0,0,0.254000000000133,1.77800000000025,0,0.0570335699333588,1.77799999999979,1.26999999999998,0.253999999999905,1.26999999999998,28.9560000000001,11.9379999999999,7.36600000000021,0.507999999999811,1.26999999999998,0.254000000000133,0,13.97
132.2,"Spencer","HiMesonet","HIPPNET","BI",469,19.96358,-155.25014,NA,"006HI",NA,NA,NA,0.819238973857525,0.826196833971604,0.523864023405378,0.537106562723059,1.26308326723487,0.523864023405378,39.2766519776055,167.213753473735,1.016,0.254,0,0,1.27,0.508,0.254,0.254,0,0,7.112,6.858,4.064,97.536,27.178,10.922,2.794,0,0,0.0738437376130451,4.38595832144666
132.6,"Laupahoehoe, HI US F9660-FW9660","unknown","APRSWXNET","BI",334,19.9672,-155.2367,NA,"F9660",NA,NA,NA,NA,0,0,0,2.28600001335144,1.33514403977131e-08,28.7019996643066,224.535982421875,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
133.3,"Laupahoehoe","NWS","HydroNet-UaNet","BI",499.872,19.9792,-155.2372,NA,"LPHH1","B159741A",NA,NA,0,0,0,0,1.01600000000053,0,43.942,203.962,0,0,0,0,0,0,0,0,0,0.508000000000266,3.80999999999995,9.39799999999968,5.08000000000038,58.1659999999997,8.63599999999997,14.2240000000002,2.79399999999941,0,0,0,0
140.6,"Papaikou Well","NWS","HydroNet-UaNet","BI",345.6432,19.7884998,-155.1313,NA,"PPWH1",NA,NA,NA,0.762,2.286,0.508,0.508,1.524,1.016,35.56,203.2,4.318,1.016,0,0,5.588,1.27,1.524,3.81,0.762,4.826,6.604,6.35,8.382,65.786,38.608,17.272,6.604,0,0,0,3.048
141.1,"Kulaimano 0212","HiMesonet","HiMesonet","BI",260,19.834341,-155.122435,NA,"021HI",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.318,0,0,0,7.112,2.54,1.524,1.524,0.254,1.524,3.81,9.9568,13.208,64.008,29.2862,10.16,17.399,0,0,NA,NA
147.2,"KOHALA RANCH","KOHALA RANCH","RAWS","BI",328.8792,20.08305556,-155.8325,NA,"KHRH1","4870B654",NA,NA,0,0,0,0.507999999999981,0,0,3.55600000000004,4.57199999999995,0,0,0,0,0,0,8.88999999999999,0,0,0,0,0.253999999999962,0,1.27000000000004,0,0,0,0,0,0,0
160.3,"Upolu Airport","NWS","HydroNet-UaNet","BI",34,20.265,-155.8582,NA,"UPLH1","B15017A0",NA,NA,0.507999999999981,0,0,0,0,7.87400000000002,3.55600000000001,6.096,NA,0,0,0,0,0,0,0,NA,0,0.762,0,0,20.828,7.62,1.77799999999999,0,0,0,0,0
176.3,"Kahua Ranch HQ","KAHUA RANCH","HydroNet-UaNet","BI",987.552,20.1249008,-155.7884,NA,"KASH1","15D293C2",NA,NA,0,0,0,0,0,0,5.334,9.398,0,0,0,0,0.507999999999999,0.254000000000001,0.253999999999998,0,0.508000000000003,0,0.507999999999999,1.016,1.524,61.468,9.65199999999999,3.556,0.50800000000001,0,0,0,0
181.3,"Kehena 0251","HiMesonet","HiMesonet","BI",1158,20.122834,-155.749329,NA,"025HI",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,2.54,1.524,NA,0.762,3.81,0.254,1.778,2.794,5.334,99.822,25.146,13.208,2.286,0,0,NA,NA
185.7,"KawainuiRainGagenearKamuela","USGS","USGS","BI",1237.488,20.08533333,-155.6811667,NA,"KWSH1","DDF6A592",NA,NA,1.524,0.253999999999962,0.508000000000038,1.524,2.286,0.508000000000038,13.716,46.736,NA,0.254000000000001,0,0,5.842,1.01600000000001,0,2.28599999999999,NA,0.253999999999998,3.556,1.524,3.556,153.67,44.958,28.448,2.53999999999996,0,0,0.254000000000019,2.79399999999998
191.41,"Lalamilo 0252","HiMesonet","HiMesonet","BI",802,20.019528,-155.677085,NA,"027HI",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0.254,0,0,0,0,0,0,0.254,0,32.004,8.128,2.032,0,0,0,NA,NA
192.7,"Kamuela Upper","NWS","HydroNet-UaNet","BI",948.5376,20.0319996,-155.6667,"USC00513080","KUUH1","817075F6",NA,NA,0,0,0,0.254000000000019,1.77799999999991,0.254000000000019,11.4300000000001,42.418,0,0,0,0,2.53999999999996,0,0,0,0,0,0.254000000000019,0.507999999999925,0.254000000000133,73.1519999999998,19.05,8.12800000000004,0.254000000000133,0,0,0,0
201.3,"Kamuela 1","NWS","HydroNet-UaNet","BI",877.824,20.0394993,-155.6084,NA,"KMUH1","81706680",NA,NA,0.253999999999991,0,0,0,1.01600000000001,0.254000000000005,11.938,29.972,0,0,0.254000000000001,0,0,0,0,0,0,0,0,0.254,0,47.244,14.224,4.82600000000001,0.253999999999991,0,0,0,0.254000000000005
208.1,"Honokaa HI US E6549-AH6AE ","unknown","APRSWXNET","BI",310.01,20.101,-155.531,NA,"E6549",NA,NA,NA,8.10623168590041e-09,0,0,0,0.508000016212463,1.26999999713898,9.1439995765686,19.8119948425293,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
215.5,"Honokaa","NWS","HydroNet-UaNet","BI",591.9216,20.0656,-155.49,NA,"HNKH1","B15047DC",NA,NA,0,0,0,0,0,0,10.922,41.656,0,0,0,0,0,0,0,0,0,0,0,0.253999999999998,0.254000000000005,88.392,37.592,9.14399999999998,0.762,0,0,0,1.01600000000002
250.2,"Ulupalakua Ranch","NWS","HydroNet-UaNet","MA",581.5584,20.6487999,-156.3981,NA,"ULUH1","8170531A",NA,NA,0,0,0,0,0,2.54000000000008,11.938,2.79399999999998,0,0,0.254000000000019,0,0,0,8.88999999999999,0,0,1.26999999999998,0,0,0,0,0,0,0,0,6.85799999999995,8.38200000000006,0.761999999999944
253,"AUWAHI HN-141","HiMesonet","HaleNet","MA",1177,20.644222,-156.342056,NA,"028HI",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0.508,0,0,2.032,0.762,0,0,0,0,0.254,0,0,28.956,NA,NA
254.11,"Kahikinui 0144","HiMesonet","HiMesonet","MA",713,20.633945,-156.273889,NA,"019HI",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2.032,0,0.254,0,0,0,0,0,0.508,0,0,0,0,0,0,0,0,NA,NA,NA
254.12,"Upper Kahikinui 0145","HiMesonet","HiMesonet","MA",1034,20.644215,-156.284703,NA,"032HI",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0.508,0,0,0,1.016,0,0,0.762,0,0,0,0,0,0,0,0,0.254,NA,NA
255,"KepuniGulchRainGage","USGS","USGS","MA",225.552,20.6195,-156.2518889,NA,"KPNH1","F000D4EA",NA,NA,0,0,0,0,0,0,44.704,41.91,0,0,0,0,0,0,0,0,0,0.254,0,0,0,0,0,0,0,0,9.398,0,0
266,"KAUPO GAP","RAWS","RAWS","MA",1228.344,20.68416667,-156.1519444,"USR0000HKAU","KPGH1","FA45A6E0",NA,NA,0,0,0.762000000000057,0,0,0,40.1319999999999,28.956,0,0,0,0,0,0,0.508000000000095,0,0,1.01599999999996,0,0,0,32.5747285517317,0,0,0,0,0,0,0
