"SKN","Station.Name","Observer","Network","Island","ELEV.m.","LAT","LON","NCEI.id","NWS.id","NESDIS.id","SCAN.id","SMART_NODE_RF.id","X2021.07.01","X2021.07.02","X2021.07.03","X2021.07.04","X2021.07.05","X2021.07.06","X2021.07.07","X2021.07.08","X2021.07.09","X2021.07.10","X2021.07.11","X2021.07.12","X2021.07.13","X2021.07.14","X2021.07.15","X2021.07.16","X2021.07.17","X2021.07.18","X2021.07.19","X2021.07.20","X2021.07.23","X2021.07.24","X2021.07.25","X2021.07.26","X2021.07.27","X2021.07.28","X2021.07.29","X2021.07.30","X2021.07.31"
43.3,"PUHE CS","PUHE CS","RAWS","BI",34.126,20.025,-155.8211111,NA,"PHRH1","32D61558",NA,NA,0,0,15.494,0.254000000000019,0,5.58799999999999,10.414,0,0,0,0.50800000000001,1.01600000000002,2.286,2.28599999999997,0,0,0.254000000000019,0,NA,0,NA,0,0,1.27000000000004,10.668,0,0,0.253999999999991,5.33400000000003
47,"KEMOKU LAVA FLOW","RAWS","RAWS","BI",1706.88,19.47555556,-155.3627778,"USR0000HKEA","KKUH1","FA4447E8",NA,NA,0,0,0,0,0,0,0.762000000000171,4.06400000000008,2.28599999999983,1.77800000000002,0,0.253999999999905,0,0,0,0,0,0,NA,0,NA,0,6.096,1.26999999999998,0,0,0,0,0
63,"KALOKO-HONOKOHAU","RAWS","RAWS","BI",7.62,19.67277778,-156.0202778,NA,"KHOH1","FA667668",NA,NA,0,0,0,0,0,0,7.62,4.572,0,0,0,0,2.286,0,0,2.53999999999996,5.58800000000002,6.35000000000002,NA,9.65200000000004,NA,0,0,NA,0.254000000000019,5.58800000000002,4.06399999999996,1.524,0.508000000000038
70.16,"Waiaha Stream","NWS","HydroNet-UaNet","BI",460.5528,19.6331997,-155.9486,NA,"WIHH1","9321011E",NA,NA,1.524,0.507999999999925,7.87400000000014,3.55600000000004,0,41.7822313749725,59.5253707259879,17.1707800171119,5.58799999999997,11.176,2.79399999999998,2.03200000000004,3.55600000000004,2.28599999999994,2.79399999999998,8.88999999999999,3.80999999999995,27.1780000000001,3.30200000000002,2.79399999999998,NA,0,0,25.908,41.402,22.8600000000001,27.1779999999997,5.33400000000006,4.57200000000012
75.1,"PTA KIPUKA ALALA","RAWS","RAWS","BI",1641.348,19.66694444,-155.7077778,"USR0000HPTK","PKAH1","32666200",NA,NA,0,0.253999999999991,0.254000000000019,0.253999999999991,0,0,0.507999999999981,0,0.762,2.03200000000001,0,1.524,0.254000000000019,0,0,0,0,0,NA,0.253999999999991,NA,1.52400000000003,0.507999999999981,35.56,0.762,0,0.253999999999991,0,0.253999999999991
83,"QuarryRainGageatSaddleRd","USGS","USGS","BI",1286.256,19.68586111,-155.2942222,NA,"SDQH1","DDF6B6E4",NA,NA,2.286,1.77799999999999,5.08,0.253999999999991,4.82600000000001,8.89,5.58800000000002,1.77799999999996,5.08000000000001,15.748,0.50800000000001,5.58800000000002,0.761999999999972,7.87400000000002,1.52399999999997,0.254000000000019,14.986,9.90600000000001,4.57199999999997,9.90600000000001,NA,12.192,40.5525498143356,40.386,5.84200000000004,5.58799999999997,1.01600000000002,4.31799999999998,0.507999999999981
92.5,"KiholoRainGage","USGS","USGS","BI",283.96692,19.82580556,-155.8925833,NA,"KIRH1","DD60236E",NA,NA,0,0,0,0,0,0,0,0,0,1.778,0,0,0,2.54,0.254000000000001,0,0,0,0,0,NA,0,1.016,0,3.048,0,3.556,0,0
93.12,"PUUANAHULU","RAWS","RAWS","BI",830.58,19.83277778,-155.7697222,NA,"PULH1","48703040",NA,NA,0,0,0,0,0.253999999999991,0,0,0,16.51,2.79399999999998,0,4.31800000000004,0.253999999999962,0,0,0,0,0,NA,0,NA,1.27000000000004,3.30199999999996,0,0,0,0,0,0
94,"KAUPULEHU LAVA FLOW","RAWS","RAWS","BI",372.1608,19.80333333,-155.9180556,NA,"KPLH1","4870E628",NA,NA,0,0,0,0,0,0,0,0,0,1.26999999999998,0,0,0,0.253999999999991,0,0,0,0,0,1.01600000000002,NA,0,0.253999999999991,2.54000000000002,0.507999999999981,1.01599999999999,1.01599999999999,0,0
94.5,"PUU WAAWAA","RAWS","RAWS","BI",708.9648,19.795,-155.8452778,"USR0000HPUW","PWWH1","487046D0",NA,NA,1.27000000000004,0,0,0,0,0,9.39800000000002,0.253999999999962,0.508000000000095,10.1599999999999,0.254000000000076,3.55599999999993,0.254000000000019,1.01599999999996,0,0,0,0,NA,0,NA,0,0.762000000000057,0.253999999999962,18.542,0,5.07999999999998,0,0
95.6,"WAIKOLOA","RAWS","RAWS","BI",297.7896,19.92416667,-155.7936111,NA,"WKVH1","4870C0C4",NA,NA,0,0,0,0,0,0,0,0,4.064,3.048,0,0.254000000000005,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,0,0
98.2,"PUHO CS","PUHO CS","RAWS","BI",29.5656,19.42194444,-155.9075,NA,"PERH1","32D6803A",NA,NA,0,0,0,0,0,NA,1.27,21.59,0,4.318,0,NA,0,0,0,0,0,NA,NA,0.507999999999996,NA,0,0,NA,NA,0,NA,0,0
99,"PTA WEST","RAWS","RAWS","BI",1307.592,19.77166667,-155.7022222,"USR0000HPTW","PKWH1","32667176",NA,NA,0,0,0,0,0.507999999999981,0.253999999999991,0,0,1.77800000000002,3.048,0,2.53999999999999,0.254000000000019,0,0,0,0,0,NA,0,NA,0,1.52399999999997,4.06400000000002,0,0,0,0,0
102.8,"AUHMOA","RAWS","RAWS","BI",2001.9264,19.83638889,-155.6130556,NA,"AHMH1","4870D3B2",NA,NA,0,0,0,0,1.01599999999999,0,0.253999999999991,0,2.54000000000002,0.507999999999981,0.254000000000019,2.286,0,4.31800000000001,0,0,0,0,NA,0,NA,0.254000000000019,1.01599999999999,4.82599999999999,4.06399999999999,0,0,0,0
107.4,"PTA EAST","RAWS","RAWS","BI",1959.864,19.68277778,-155.5452778,"USR0000HPTA","PTAH1","3266D18E",NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0.762000000000029,3.04799999999997,0.254000000000019,0,0,0,0
109,"PTA RANGE 17","RAWS","RAWS","BI",1734.312,19.74583333,-155.6261111,NA,"PTRH1","3279630C",NA,NA,NA,0,0,0,0,0,0,0,0,0.50800000000001,0,NA,0,0,0,0,0,0,NA,0,NA,0,0,14.732,0,0,0,0,0
113.2,"PUU MALI","RAWS","RAWS","BI",2165,19.92666,-155.44,NA,"PMLH1","3181742E",NA,NA,0,0,0,0,0,0,0,0,0.254000000000019,0.507999999999981,0,0.254000000000019,0,0,0,0,0,0,0,0,NA,0,0,18.542,0,0,0,0,0
129,"HAKALAU","RAWS","RAWS","BI",1950.72,19.82111111,-155.3305556,"USR0000HHAK","HKUH1","8374D370",NA,NA,0,0.790688924538712,0,0.112955560648384,1.27000000000021,1.26999999999975,3.81000000000017,0.254000000000133,1.26999999999975,3.80999999999995,0.508000000000266,1.77800000000002,0.507999999999811,0.761999999999944,0,0.112955560648396,5.08000000000015,0.253999999999905,2.03320009167097,2.28600000000006,NA,2.03199999999993,18.0339999999999,38.8620000000001,1.77800000000002,1.77800000000002,0.451822242593561,0,0.225911121296768
133.3,"Laupahoehoe","NWS","HydroNet-UaNet","BI",499.872,19.9792,-155.2372,NA,"LPHH1","B159741A",NA,NA,2.53999999999996,0,2.53999999999996,0.253999999999905,11.6840000000002,19.558,0.507999999999811,0,1.77800000000025,0.761999999999716,0,0,0,2.03200000000015,0,1.52400000000034,7.8739999999998,4.57200000000012,2.03199999999924,11.1760000000004,32.0915515601631,7.36599999999999,12.6999999999998,62.9920000000002,27.9399999999996,9.39800000000014,0.254000000000815,3.04799999999886,0
147.2,"KOHALA RANCH","KOHALA RANCH","RAWS","BI",328.8792,20.08305556,-155.8325,NA,"KHRH1","4870B654",NA,NA,0,0,0,0,0,0,NA,2.53999999999996,0,1.52400000000006,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,2.28599999999994,3.55600000000004,0,0
160.3,"Upolu Airport","NWS","HydroNet-UaNet","BI",34,20.265,-155.8582,NA,"UPLH1","B15017A0",NA,NA,0.508000000000038,0.507999999999981,0.508000000000038,1.26999999999998,5.84199999999998,1.77800000000002,1.26999999999998,0,0,0,0,0,0,2.54000000000002,0.253999999999962,0.507999999999981,0.254000000000076,1.77799999999996,0,15.24,NA,6.60400000000004,6.858,1.524,9.90600000000001,1.77799999999996,4.31800000000004,4.82599999999996,0
176.3,"Kahua Ranch HQ","KAHUA RANCH","HydroNet-UaNet","BI",987.552,20.1249008,-155.7884,NA,"KASH1","15D293C2",NA,NA,0.254000000000019,0.253999999999905,4.572,0.254000000000133,1.01599999999996,1.77800000000002,0,0,0,0,0,0,0.253999999999905,2.54000000000008,0.507999999999925,0,2.53999999999996,0.762000000000057,2.28599999999994,0.762000000000057,NA,1.52400000000011,1.77799999999991,1.52399999999989,0.508000000000152,0.508000000000038,0,0,0.253999999999905
185.7,"KawainuiRainGagenearKamuela","USGS","USGS","BI",1237.488,20.08533333,-155.6811667,NA,"KWSH1","DDF6A592",NA,NA,12.7,13.208,31.75,1.01600000000002,43.688,25.654,5.33399999999995,0,3.81,10.414,0.507999999999981,14.732,2.79400000000004,4.82600000000002,16.002,11.938,50.546,35.8139999999999,7.62000000000006,32.512,65.024,52.324,43.6880000000001,76.454,44.704,33.528,15.494,24.6379999999999,3.04800000000012
192.7,"Kamuela Upper","NWS","HydroNet-UaNet","BI",948.5376,20.0319996,-155.6667,"USC00513080","KUUH1","817075F6",NA,NA,4.06399999999985,3.81000000000017,12.4459999999999,0.508000000000038,8.38199999999983,6.09600000000023,1.26999999999975,0,0,3.30200000000013,0,3.048,0,0.761999999999944,7.87400000000002,1.77800000000002,16.51,12.192,2.03200000000015,8.12799999999993,NA,16.51,17.018,22.0979999999997,11.9380000000001,9.65200000000004,2.28599999999983,7.11200000000008,0
201.3,"Kamuela 1","NWS","HydroNet-UaNet","BI",877.824,20.0394993,-155.6084,NA,"KMUH1","81706680",NA,NA,1.27000000000044,1.27000000000044,3.55599999999959,0.507999999999811,5.84199999999964,4.31800000000112,1.26999999999953,0,0,1.77799999999934,0,0,0,0,5.58799999999974,2.54000000000087,9.14399999999932,5.08000000000084,0.507999999999811,1.52399999999943,NA,9.14400000000023,4.57200000000012,10.1599999999989,6.09600000000046,8.1279999999997,1.01600000000053,5.84199999999964,0
215.5,"Honokaa","NWS","HydroNet-UaNet","BI",591.9216,20.0656,-155.49,NA,"HNKH1","B15047DC",NA,NA,1.01600000000053,0,5.07999999999902,0.254000000000815,8.89000000000033,9.90599999999904,0.762000000000626,0,0,0,0,0,0,0,0,1.52399999999943,23.6220000000003,2.53999999999996,0,6.60399999999936,NA,1.01599999999962,9.39800000000014,42.9260000000004,15.2399999999998,32.7659999999996,0.761999999999716,5.08000000000084,0
250.2,"Ulupalakua Ranch","NWS","HydroNet-UaNet","MA",581.5584,20.6487999,-156.3981,NA,"ULUH1","8170531A",NA,NA,0,0,0,0,0,0,7.11200000000008,0.253999999999905,0.254000000000133,1.52399999999989,0,1.2700000000001,0,0,0,0,0,0.254000000000019,0,0,NA,0.253999999999905,0.254000000000133,0,0,0,2.79399999999998,0.253999999999905,0
255,"KepuniGulchRainGage","USGS","USGS","MA",225.552,20.6195,-156.2518889,NA,"KPNH1","F000D4EA",NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
267.8,"KULA 1","KULA 1","RAWS","MA",1998.5736,20.68305556,-156.3216667,NA,"KLFH1","AA10F12E",NA,NA,0,0,0,0.507999999999925,0.508000000000038,0,5.08000000000004,8.38199999999995,3.048,1.2700000000001,1.01599999999996,0,0,2.79399999999998,0,0,0,0,NA,0,NA,0,0,0,0,0,0,0,0
302,"MAALAEA BAY","NWS","STATE","MA",302,20.7903,-156.514,NA,"P36","15DF05C6",NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0
311.2,"Kealia Pond NWR","Kealia Pond NWR","RAWS","MA",3.6576,20.7975,-156.4772222,NA,"KPDH1","32B2C438",NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,0,0
311.5,"Kihei 2","NWS","HydroNet-UaNet","MA",54.5592,20.7061005,-156.437,NA,"KHIH1","93202508",NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0
324.7,"Kula Branch Stn","NWS","HydroNet-UaNet","MA",944.88,20.7577991,-156.3217,"USC00515000","KBSH1","93220610",NA,NA,0,0,0,0,0,0,0,0,2.03200000000015,0,0,0,0,0,0,0,0,0.253999999999905,0.254000000000133,0,NA,0,0,0,0,0,0,0,0
348.5,"WestWailuaikiRainGagenrKeanae","USGS","USGS","MA",472.44,20.81436111,-156.1429722,NA,"WWKH1","DD5E710A",NA,NA,2.0319999999997,20.828,27.1757363039612,10.1599999999999,18.288,12.6999999999998,6.85800000000017,0.762000000000171,0,4.826,5.588,4.318,1.778,11.43,6.35,3.302,13.5496055748325,22.098,NA,16.5808549116898,58.3059067507628,25.7656193632851,33.5731817670255,9.90908116188343,3.13675706460909,8.28324528816802,11.4299999999999,8.12800000000004,6.09599999999995
353,"Hana AP","NWS","HydroNet-UaNet","MA",19,20.7946,-156.0157,"USC00511125","HNAH1","B150314C",NA,NA,0,3.55600000000049,3.30199999999968,2.03200000000015,0.762000000000171,1.26999999999953,1.52400000000034,0.253999999999451,0,1.52400000000034,2.28600000000006,3.04799999999977,1.01600000000008,7.62000000000035,0,1.26999999999998,5.07999999999993,0.508000000000266,6.09599999999955,5.08000000000038,NA,2.79399999999941,4.82600000000002,1.01599999999962,0.508000000000266,7.62000000000035,1.52399999999989,0.762000000000171,0.253999999999905
361.1,"Lahainaluna","NWS","HydroNet-UaNet","MA",238.0488,20.8909,-156.6556,NA,"LAHH1","81700366",NA,NA,0,0,0,0,0,0,0,0,0.254000000000019,0.507999999999925,0.254000000000133,0,0,0.76199999999983,0,0,0,0,0.254000000000133,0,NA,0,0,0,0,0,0,0,0
380,"PuuKukuiRainGageatalt","BALDWIN PKRS","USGS","MA",1759,20.89083333,-156.6008333,"USC00514887","PKKH1","DD73556E",NA,NA,0.253999999999905,21.5900000000011,40.1319999999996,3.55600000000049,16.7639999999992,3.30200000000059,10.6679999999997,0.761999999999716,11.4300000000003,38.8620000000001,0.761999999999716,11.4300000000003,2.03200000000015,2.53999999999996,0.507999999999811,0.253999999999905,11.1760000000004,24.1299999999992,NA,15.7480000000005,37.8460000000005,38.8620000000001,14.0191942431597,17.7800000000007,5.58799999999974,6.85799999999927,2.03200000000015,0.253999999999905,0.761999999999716
386.6,"Wailuku","NWS","HydroNet-UaNet","MA",146.9136,20.8831005,-156.5124,NA,"WUKH1","9321D776",NA,NA,0,0,0.507999999999811,0.25400000000036,0,0,0.253999999999451,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0
426.6,"Pukalani","NWS","HydroNet-UaNet","MA",495.9096,20.8355007,-156.3307,NA,"PUKH1","15D2B52E",NA,NA,0,0,0,0,0,0,0,0,0,1.01600000000008,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0
482.5,"Kahakuloa","Kahakuloa","HydroNet-UaNet","MA",335.28,20.9540997,-156.5342,NA,"KHKH1","781001B6",NA,NA,0.253999999999905,0.25400000000036,1.77799999999979,1.26999999999998,0.253999999999905,0,2.79399999999987,0,0,0,0.508000000000266,0.253999999999905,0,0,0,0,0,5.07999999999993,0.762000000000171,1.26999999999998,NA,6.34999999999991,0,0,0,0.507999999999811,0,0,0
489,"Haiku","NWS","HydroNet-UaNet","MA",99.3648,20.9288998,-156.3225,"USC00510822","AIKH1","50A30568",NA,NA,0,5.08000000000001,9.90600000000001,1.01599999999999,1.01599999999999,1.524,0,0,0,0,0,0.254000000000019,0,0.253999999999991,0.254000000000019,0.507999999999981,2.79400000000001,4.57199999999997,6.35000000000002,3.048,NA,9.39800000000002,5.84200000000001,1.52399999999994,1.27000000000004,7.11199999999997,0.253999999999991,0,0.762000000000029
499.9,"KANELOA","RAWS","RAWS","KO",248.412,20.52222222,-156.5658333,"USR0000HKAN","KAOH1","32793370",NA,NA,0,0,0,0,0,0,0,0.253999999999991,0,0,0,0.254000000000019,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0
536.5,"Kaunakakai Mauka","MOLOKAI GEN HOSP","HydroNet-UaNet","MO",28.3464,21.0946007,-157.0174,NA,"KACH1","50A0F2E2",NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0
538,"MOLOKAI 1","RAWS","RAWS","MO",833.0184,21.115,-156.9475,"USR0000HMLK","MLKH1","487016AC",NA,NA,0,0.508000000000152,1.01599999999996,0.761999999999944,0,0,0,0,0,0,0,0,0,0,0,0,0.254000000000019,0,NA,1.26999999999998,NA,0,0,0,0,0,0,0,0
541.2,"Puu ALII WEST","Puu ALII WEST","RAWS","MO",1159.764,21.14083333,-156.9022222,NA,"PAFH1","32D6062E",NA,NA,0,2.54000000000008,9.65199999999993,4.57199999999989,6.09600000000012,0.762000000000057,5.58799999999997,2.03199999999993,0.253999999999905,3.30200000000013,2.03199999999993,2.03200000000015,0.507999999999925,3.55599999999993,0.508000000000152,1.77800000000002,10.4139999999999,11.938,NA,11.4300000000001,23.9993065339095,8.63599999999997,8.8900000000001,1.52399999999989,0.508000000000038,6.34999999999991,5.58799999999997,3.30200000000013,0.508000000000038
679,"LANAI 1","RAWS","RAWS","LA",387.096,20.87333333,-157.0063889,"USR0000HLAN","LNIH1","48702336",NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0.254000000000019,0,0,0,0,NA,0,NA,1.01599999999996,0.762000000000029,0,0,0,0.762,0,0
721.4,"Palolo Fire Stn","NWS","HydroNet-UaNet","OA",59.436,21.2996006,-157.7944,"USC00517662","PFSH1","19014414",NA,NA,0,1.26999999999998,4.31799999999976,4.57200000000012,4.31800000000021,3.04799999999977,1.27000000000044,0,1.26999999999998,3.30199999999968,3.55600000000004,2.53999999999996,0.253999999999905,4.06399999999985,0,0,1.01600000000053,0.253999999999905,2.53999999999996,3.80999999999995,NA,3.55600000000004,1.52400000000034,0,0,0,0.761999999999716,0,0
723.8,"Niu Valley","NWS","HydroNet-UaNet","OA",19.812,21.2896996,-157.7332,"USC00516865","NIUH1","1900D38C",NA,NA,0,1.77800000000002,2.79399999999998,6.35000000000002,1.26999999999987,0.254000000000019,0.762000000000057,0.253999999999905,0,0.508000000000038,0.762000000000057,0,0,1.26999999999998,0,0.253999999999905,2.03200000000015,0.507999999999925,1.01599999999996,2.03200000000004,NA,2.28599999999994,0,0,0,0,0.254000000000019,0,0
724.21,"Kamehame","NWS","HydroNet-UaNet","OA",242.316,21.3085995,-157.6791,NA,"KMHH1","190046EE",NA,NA,0,0.508000000000266,1.01600000000008,3.04799999999977,0.508000000000266,0.253999999999451,0.25400000000036,0,0,1.01600000000008,0,0.253999999999905,0,2.53999999999996,0,0,0.508000000000266,0,0,0.253999999999451,NA,1.52399999999989,0,0,0,0,0,0,0
728.2,"PALEHUA","RAWS","RAWS","OA",722.376,21.385,-158.1041667,NA,"PLHH1","4870F55E",NA,NA,0,0,3.30199999999996,5.33400000000006,0.762,0.253999999999962,0.254000000000019,0,0,0,0.253999999999962,2.7940000000001,0.761999999999944,2.03200000000004,0.253999999999962,0.507999999999981,1.26999999999998,0.507999999999981,NA,0.761999999999944,NA,0.508000000000038,0.254000000000019,0,0,0,2.03199999999993,0.508000000000038,0
734.5,"HONOULIULI STREAM TRIBUTARY NEAR WAIPAHU 4WNW","NWS","STATE","OA",195.72,21.4019,-158.067,NA,"HOUH1","DD7ED01C",NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0
742.4,"HONOULIULI PHB","FWS","RAWS","OA",1.524,21.35666667,-158.0205556,NA,"HOFH1","327BF39A",NA,NA,0,0,0,2.03200000000038,0.253999999999678,0,0,0,0,0,0,0.254000000000133,0,0,0,0,0.254000000000133,0,NA,0,NA,0,0,0,0,0,0,0,0
752.6,"WAIAWA PHB","FWS","RAWS","OA",1.524,21.38694444,-157.9811111,NA,"WWFH1","3274C092",NA,NA,0,0,2.53999999999999,4.82600000000002,0.507999999999996,0.507999999999996,0.253999999999991,0,0,0,0,2.54000000000001,0,0.50800000000001,0.253999999999991,0,0,0,NA,0.507999999999996,NA,0,0,0,0,0,0,0,0
772.5,"Moanalua Stream","USGS","HydroNet-UaNet","OA",72.2376,21.3736,-157.8801,"USC00516400","MOAH1","1900B66A",NA,NA,0,3.55600000000004,5.84199999999998,7.36599999999999,2.03200000000004,4.572,2.53999999999996,0,0,4.3180000000001,8.38199999999995,10.9219999999999,0.762000000000057,5.33400000000006,5.33400000000006,0.253999999999905,0.762000000000057,2.53999999999996,10.922,3.80999999999995,NA,2.28600000000006,1.01600000000008,0.253999999999905,0,1.524,1.26999999999998,0,0
782.3,"Nuuanu Upper","NWS","HydroNet-UaNet","OA",248.412,21.3502007,-157.8184,"USC00516938","NUUH1","156097FE",NA,NA,0,5.08000000000001,5.33399999999999,9.39800000000001,12.7,8.636,5.58799999999999,4.82599999999999,0,19.812,6.34999999999999,13.208,1.524,11.938,3.30200000000002,1.01600000000002,4.57199999999997,2.79400000000001,11.684,6.60400000000001,NA,18.034,15.748,0,0.253999999999962,9.90600000000001,7.87400000000002,0,0
785.11,"WAIHI STREAM NEAR HONOLULU 3NE","USGS","USGS","OA",108,21.3283,-157.801,NA,"WISH1","16EA459A",NA,NA,0,0,0,NA,NA,NA,0,0,0,NA,0,NA,0,NA,0,0,0,0,NA,0,NA,NA,NA,0,0,0,0,0,0
787.2,"Maunawili","NWS","HydroNet-UaNet","OA",127.1016,21.3509998,-157.7668,NA,"MAUH1","19007374",NA,NA,0.508000000000038,4.31799999999998,2.79399999999987,10.1600000000001,6.85799999999995,6.35000000000014,4.82599999999979,5.8420000000001,0,2.7940000000001,0.761999999999716,4.82600000000025,0,8.12799999999993,2.28600000000006,3.30199999999991,3.048,0.761999999999944,4.82600000000002,1.52400000000011,NA,10.1600000000003,2.53999999999974,0,0,1.27000000000021,2.53999999999996,0,0
